pk_id_altmetrics_info,version,date_from,date_to,id,"title","journal_title","author",publication_date,"doi","detail_url"
1719,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1719,"Retos del Cambio Climático para la Agricultura en América Latina y el Caribe",,"Centro Internacional de Agricultura Tropical (CIAT); Programa de Investigación de CGIAR en Cambio Climático, Agricultura y Seguridad Alimentaria (CCAFS); Organización de las Naciones Unidas para la Alimentación y la Agricultura (FAO)",2018-11-01 00:00:00,,"https://www.altmetric.com/details/51631486"
1720,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1720,"A 6 part action plan to transform food systems under climate change, Creative actions to accelerate progress towards the SDGs",,"Rawe, Tonya; Campbell, Bruce M.; Dinesh, Dhanush; Loboguerrero Rodriguez, Ana Maria; Vermeulen, Sonja; Millan, Alberto; Stringer, Lindsay; Thornton, Philip K.",2018-11-20 00:00:00,,"https://www.altmetric.com/details/51631481"
1721,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1721,"Rwanda Climate Services for Agriculture: Transforming Rwanda’s rural farming communities and national economy through improved climate risk management",,"CGIAR Research Program on Climate Change, Agriculture and Food Security",2018-11-12 00:00:00,,"https://www.altmetric.com/details/51315661"
1722,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1722,"Carbon footprint assessment and mitigation options of dairy under Chinese conditions",,"de Vries, Marion; de Koning, Kees",2018-11-01 00:00:00,,"https://www.altmetric.com/details/50658056"
1723,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1723,"Tier II MRV of livestock emissions in China: Developing guidance for implementation at the provincial level",,"Hongmin, Dong",2018-11-01 00:00:00,,"https://www.altmetric.com/details/50658054"
1724,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1724,"Carbon footprint assessment and mitigation options of dairy under Chinese conditions: Implementation plan",,"Hongmin, Dong",2018-11-01 00:00:00,,"https://www.altmetric.com/details/50658053"
1725,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1725,"CCAFS East Africa 2019–2021 Summary. Strategy for Supporting Agricultural Transformation, Food and Nutrition Security under Climate Change",,"Schuetz, Tonya; Recha, John; Solomon, Dawit; Gadeberg, Marianne; Radeny, Maren; Mungai, Catherine",2018-10-31 00:00:00,,"https://www.altmetric.com/details/50658051"
1726,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1726,"Options for Mitigation in Agriculture",,"Wollenberg, Eva",2018-10-23 00:00:00,,"https://www.altmetric.com/details/50356458"
1727,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1727,"Overview of CGIAR Climate Change, Agriculture and Food Security Research Program (CCAFS)",,"Wollenberg, Eva",2018-10-16 00:00:00,,"https://www.altmetric.com/details/50356455"
1728,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1728,"Climate Resilient Green Economy Strategy",,"Solomon, Dawit; Bayleyegn, Debasu; Ericksen, Polly J.",2018-10-23 00:00:00,,"https://www.altmetric.com/details/50356447"
1729,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1729,"Re-assessing nitrous oxide emissions from croplands across Mainland China","Agriculture, Ecosystems & Environment","Stirling, Clare M.; Lebender, Ulrike; Pan, Genxing; Cheng, Kun; Smith, Pete; Albanito, Fabrizio; Ledo, Alicia; Jianfei, Sun; Yue, Qian; Brentrup, Frank; Sapkota, Tek B.; Hillier, Jonathan",2018-12-01 00:00:00,"10.1016/j.agee.2018.09.003","https://www.altmetric.com/details/49426336"
1730,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1730,"Adoption of multiple climate-smart agricultural practices in the Gangetic plains of Bihar, India","International Journal of Climate Change Strategies and Management","Rahut, Dil Bahadur; Kassie, Menale; Jat, M.L.; Maharjan, Sofina; Khatri-Chhetri, Arun; Aryal, Jeetendra Prakash; Sapkota, Tek B.",2018-04-12 00:00:00,"10.1108/ijccsm-02-2017-0025","https://www.altmetric.com/details/49352995"
1731,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1731,"CSALP South Asia Quarterly Newsletter Vol.18",,"CGIAR Research Program on, Climate Change, Agriculture and Food Security",2018-08-09 00:00:00,,"https://www.altmetric.com/details/46390712"
1732,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1732,"Exploring pathways for gender-responsive climate services in Rwanda",,"Kagabo, Desire; Gumucio, Tatiana; Nsengiyumva, Gloriose",2018-07-31 00:00:00,,"https://www.altmetric.com/details/46390692"
1733,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1733,"CCAFS – 2017 Annual Reporting: Altmetric Analysis",,"CGIAR Research Program on Climate Change, Agriculture and Food Security",2018-07-16 00:00:00,,"https://www.altmetric.com/details/45345580"
1734,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1734,"2017 Annual Report to CGIAR Consortium: CGIAR Research Program on Climate Change, Agriculture and Food Security (CCAFS)",,"CGIAR Research Program on Climate Change, Agriculture and Food Security",2018-07-15 00:00:00,,"https://www.altmetric.com/details/45345577"
1735,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1735,"United Against Food Loss and Waste; How to accelerate the global movement",,"Timmermans, Toine",2018-07-06 00:00:00,,"https://www.altmetric.com/details/45003485"
1736,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1736,"Reduction of Post-Harvest Food Losses and Waste",,"Timmermans, Toine",2018-07-06 00:00:00,,"https://www.altmetric.com/details/45003479"
1737,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1737,"Experiences from Public-Private partnerships across Europe",,"Timmermans, Toine",2018-07-06 00:00:00,,"https://www.altmetric.com/details/45003477"
1738,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1738,"Botón de oro como forraje y reducción de emisiones de oxido nitroso (N2O) en pasturas",,"Tobar, Diego; Muhammad, Ilbrahim; Abarca, Sergio; Villanueva, Cristobal; Jacobo, Arango; Chacón, Pablo",2018-06-22 00:00:00,,"https://www.altmetric.com/details/44037302"
1739,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1739,"Data management support pack",,"Garlick, Cathy; Mills, Dave; Tobon, Hector; Barahona, Carlos; Abreu, David; Mwanzia, Leroy",2018-06-21 00:00:00,,"https://www.altmetric.com/details/44037297"
1740,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1740,"Climate-Smart Villages: the future of farming",,"Ghosh, Padmaparna",2018-06-02 00:00:00,,"https://www.altmetric.com/details/44037276"
1741,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1741,"The SmartAG partner: CCAFS East Africa Quarterly Newsletter, January - March 2018",,"CGIAR Research Program on Climate Change, Agriculture and Food Security",2018-06-15 00:00:00,,"https://www.altmetric.com/details/43770124"
1742,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1742,"Report on Farmers’ Field Days at Adami Tulu Jido Kombolcha and Bako Tibe Districts in 2017",,"Tesfaye, Kindie",2018-06-13 00:00:00,,"https://www.altmetric.com/details/43770004"
1743,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1743,"Uptake of Climate-Smart Agriculture in West Africa: What can we learn from climate-smart villages of Ghana, Mali and Niger?",,"Zougmore, Robert B.; Zakari, Seydou; Oue?draogo, Mathieu; Partey, Samuel T.; Nyuor, Anslem B.; Traoré, Kalifa B.",2018-06-13 00:00:00,,"https://www.altmetric.com/details/43770003"
1744,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1744,"Report on Farmers’ Field Day and Visits by CIMMYT Staff",,"Tesfaye, Kindie",2018-06-13 00:00:00,,"https://www.altmetric.com/details/43769995"
1745,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1745,"Index Insurance for the Agricultural Sector in Central America, Honduras: Propuesta para Esquema de Implementación para los Seguros de índice contra sequía",,"CGIAR Research Program on Climate Change, Agriculture and Food Security",2018-06-13 00:00:00,,"https://www.altmetric.com/details/43769994"
1746,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1746,"Lessons Learnt: Index Insurance for the Agricultural Sector in Central America: Honduras",,"CGIAR Research Program on Climate Change, Agriculture and Food Security",2018-06-13 00:00:00,,"https://www.altmetric.com/details/43769990"
1747,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1747,"3rd Independent Steering Committee Meeting, 30 April 2018",,"CCAFS",2018-04-30 00:00:00,,"https://www.altmetric.com/details/43517879"
1748,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1748,"Tuy?n t?p các mô hình Nông nghi?p Thích ?ng Thông minh v?i Khí h?u (CSA) có th? nhân r?ng",,"Le Thi Tam",2018-05-01 00:00:00,,"https://www.altmetric.com/details/42641950"
1749,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1749,"Portfolio of CSA practices for scaling",,"Le Thi Tam; Simelton, Elisabeth",2018-05-01 00:00:00,,"https://www.altmetric.com/details/42641917"
1750,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1750,"Modelling varietal differences in response to phosphorus in West African sorghum","European Journal of Agronomy","Traore, PCS; Porter, CH; Dzotsi, KA; Weltzien, E; Nebie, B; Rattunde, HFW; Leiser, WL; Jones, JW; Hoogenboom, G; Adam, M",2018-10-01 00:00:00,"10.1016/j.eja.2018.04.001","https://www.altmetric.com/details/42641905"
1751,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1751,"CSALP South Asia Quarterly Newsletter Vol.17",,"CGIAR Research Program on, Climate Change, Agriculture and Food Security",2018-04-25 00:00:00,,"https://www.altmetric.com/details/40733438"
1752,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1752,"Climate variability, perceptions of pastoralists and their adaptation strategies","International Journal of Climate Change Strategies and Management","Radeny, Maren A.O.; Gebru, Getachew; Ayal, Desalegn Y; Desta, Solomon",2018-04-23 00:00:00,"10.1108/ijccsm-06-2017-0143","https://www.altmetric.com/details/39532221"
1753,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1753,"Satellite data offers new hope for flood-stricken farmers in India",,"Amarnath, Giriraj; Sikka, Alok",2018-03-01 00:00:00,,"https://www.altmetric.com/details/38522540"
1754,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1754,"Testing pearl millet and cowpea intercropping systems under high temperatures","Field Crops Research","Vadez, Vincent; Roetter, R.P.; Nelson, W.C.D.; Hoffmann, M.P.; Whitbread, A.M.",2018-03-01 00:00:00,"10.1016/j.fcr.2017.12.014","https://www.altmetric.com/details/35051768"
1755,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1755,"Global assessment of agricultural system redesign for sustainable intensification","Nature Sustainability","Morris, C.; Hartley, S.; Goulson, D.G.; Reganold, J.; Prasad, P.V.; Rockström, J.; Godfray, H.C.J.; Lampkin, N.; Dicks, L.V.; Pretty, J.; Flora, C.B.; Bharucha, Z.P.; Smith, P.; Benton, T.G.; Thorne, Peter J.; Pierzynski, G.; Wratten, S.",2018-08-14 00:00:00,"10.1038/s41893-018-0114-0","https://www.altmetric.com/details/46527722"
1756,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1756,"The role of local adaptation in sustainable production of village chickens","Nature Sustainability","Christley, R.M.; Dessie, Tadelle; Lozano-Jaramillo, M.; Psifidi, A.; Wigley, P.; Taye, T.; Bettridge, Judy M.; Terfa, Z.G.; Hanotte, Olivier H.; Kaiser, P.",2018-10-15 00:00:00,"10.1038/s41893-018-0150-9","https://www.altmetric.com/details/49708305"
1757,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1757,"A new approach for improving emission factors for enteric methane emissions of cattle in smallholder systems of East Africa – Results for Nyando, Western Kenya","Agricultural Systems","Onyango, A.A.; Goopy, John P.; Butterbach-Bahl, Klaus; Dickhoefer, U.",2018-03-01 00:00:00,"10.1016/j.agsy.2017.12.004","https://www.altmetric.com/details/31780307"
1758,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1758,"Characterization of the Theileria parva sporozoite proteome","International Journal for Parasitology","Tijhaar, Edwin; Nene, Vishvanath; Silva, Joana C.; Tretina, Kyle; Nyagwange, James; Pelle, Roger; Ternette, Nicola; Mobegi, Fredrick",2018-03-01 00:00:00,"10.1016/j.ijpara.2017.09.007","https://www.altmetric.com/details/30774892"
1759,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1759,"Immune parameters to p67C antigen adjuvanted with ISA206VG correlate with protection against East Coast fever","Vaccine","Steinaa, Lucilla; Kibwana, Elisabeth; Awino, Elias; Ndiwa, Nicholas N.; Nene, Vishvanath; Njoroge, Thomas; Poole, Elizabeth J.; Mwalimu, Stephen M.; Saya, R.; Pelle, Roger; Lacasta, Anna",2018-03-01 00:00:00,"10.1016/j.vaccine.2018.01.087","https://www.altmetric.com/details/33391825"
1760,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1760,"An empirical evaluation of policy options for inclusive dairy value chain development in Nicaragua: A system dynamics approach","Agricultural Systems","Lie, Helene; Dizyee, Kanar; Hoek, Rein van der; Rich, Karl M.",2018-07-01 00:00:00,"10.1016/j.agsy.2018.03.008","https://www.altmetric.com/details/42250009"
1761,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1761,"Ammonia Fiber Expansion (AFEX) as spin off technology from 2nd generation biofuel for upgrading cereal straws and stovers for livestock feed","Animal Feed Science & Technology","Kodukula, P.; Blümmel, Michael; Nielson, C.; Pothu, S.; Teymouri, F.; Moore, J.; Devulapalli, R.",2018-02-01 00:00:00,"10.1016/j.anifeedsci.2017.12.016","https://www.altmetric.com/details/31249381"
1762,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1762,"Tropical forage legumes for environmental benefits: An overview","Tropical Grasslands-Forrajes Tropicales","Bai, Changjun; Clements, Robert J.; Schultze-Kraft, Rainer; Liu, Guodao; Rao, Idupulapati M.; Peters, Michael",2018-01-01 00:00:00,"10.17138/tgft(6)1-14","https://www.altmetric.com/details/32515759"
1763,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1763,"Understanding the cryptic introgression and mixed ancestry of Red Junglefowl in India","PLoS ONE","Dong-Dong Wu; Han Jianlin; Ya-Ping Zhang; Fernandes, M.; Thakur, M.; Singh, S.K.; Sathyakumar, S.; Vijh, R.K.",2018-10-11 00:00:00,"10.1371/journal.pone.0204351","https://www.altmetric.com/details/49565708"
1764,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1764,"Genomic Prediction for 25 Agronomic and Quality Traits in Alfalfa (Medicago sativa)","Frontiers in Plant Science","Wang, X.; Han Jianlin; Jia, C.; Liu,  G.; Wang,  Z.; Zhao,  H.; Zhao,  F.",2018-08-20 00:00:00,"10.3389/fpls.2018.01220","https://www.altmetric.com/details/47162857"
1765,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1765,"Polymorphisms in MC1R and ASIP Genes are Associated with Coat Color Variation in the Arabian Camel","Journal of Heredity","Bahbahani, Hussain; Almathen, Faisal; Mwacharo, Joram M.; Elbir, Haitham; Hanotte, Olivier H.",2018-06-09 00:00:00,"10.1093/jhered/esy024","https://www.altmetric.com/details/44188833"
1766,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1766,"The Women’s Empowerment in Livestock Index","Social Indicators Research","Teufel, Nils; Galiè, Alessandra; Baltenweck, Isabelle; Domínguez-Salas, Paula; Yount, K.M.; Girard, A.W.; Korir, L.",2018-05-31 00:00:00,"10.1007/s11205-018-1934-z","https://www.altmetric.com/details/43930823"
1767,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1767,"Identification and diversity of Y-chromosome haplotypes in Qinghai yak populations","Animal Genetics","Han Jianlin; Zeng, L.L.; Li, R.Z.; Xie, Y.L.; Chao, S.Y.; Xu, J.T.; Guanque, Z.X.; Lei, C.Z.; Sun, Y.G.; Chen, S.M.; Zhao, X.C.; Ma, Z.J.; Xia, X.T.",2018-09-19 00:00:00,"10.1111/age.12723","https://www.altmetric.com/details/48680002"
1768,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1768,"Participatory community analysis: identifying and addressing challenges to Ethiopian smallholder livelihoods","Development in Practice","Schulte-Geldermann, E.; Schulz, S.; Sharma, K.; Mekonnen, K.; Thorne, Peter J.; Lunt, T.; Ellis-Jones, J.",2018-02-20 00:00:00,"10.1080/09614524.2018.1417354","https://www.altmetric.com/details/33586603"
1769,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1769,"Feeding a productive dairy cow in western Kenya: environmental and socioeconomic impacts",,"Paul, Birthe; Mukiri, Jessica; Sagala, Titus; Juma, Alfred; Osele, Vivien; Halder, Sheila; Notenbaert, An Maria Omer",2018-10-01 00:00:00,,"https://www.altmetric.com/details/49138930"
1770,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1770,"African swine fever control and market integration in Ugandan peri-urban smallholder pig value chains: An ex-ante impact assessment of interventions and their interaction","Preventive Veterinary Medicine","Dizyee, K.; Lule, Peter M.; Birungi, Rosemirta; Ouma, E.A.; Dione, Michel M.; Mayega, L.",2018-03-01 00:00:00,"10.1016/j.prevetmed.2017.12.010","https://www.altmetric.com/details/31295500"
1771,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1771,"Animal nutrition approaches for profitable livestock operations and sustainable rural livelihoods",,"Staal, Steven J.; Garg, M.R.; Blümmel, Michael; Baltenweck, Isabelle; Jones, Christopher S.",2018-11-21 00:00:00,,"https://www.altmetric.com/details/51456333"
1772,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1772,"Agricultural intensification scenarios, household food availability and greenhouse gas emissions in Rwanda: Ex-ante impacts and trade-offs","Agricultural Systems","Kagabo, Desire M.; Ebong, Cyprian; Paul, Birthe K.; Birnholz, Celine; Gahigi, A.; Groot, Jeroen C.J.; Herrero, Mario T.; Vanlauwe, Bernard; Notenbaert, An Maria Omer; Frelat, Romain; Wijk, Mark T. van",2018-06-01 00:00:00,"10.1016/j.agsy.2017.02.007","https://www.altmetric.com/details/17166941"
1773,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1773,"Enhancing gender capacity in the CGIAR Research Program on Livestock: Report of a Gender Training Workshop for partners in Ethiopia",,"Kinati, Wole; Lemma, Mamusha; Desta, Hiwot; Mulema, Annet A.; Tesfaye, B.",2018-01-15 00:00:00,,"https://www.altmetric.com/details/32103858"
1774,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1774,"Production system and participatory identification of breeding objective traits for indigenous goat breeds of Uganda","Small Ruminant Research","Onzima, R.B.; Arendonk, J.A.M. van; Kanis, E.; Kugonza, D.K.; Gizaw, Solomon",2018-06-01 00:00:00,"10.1016/j.smallrumres.2017.07.007","https://www.altmetric.com/details/23785226"
1775,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1775,"Guideline for participatory training on African swine fever control for smallholder pig farmers in Uganda",,"Lule, Peter M.; Ochago, Robert; Dione, Michel M.; Mayega, L.",2018-01-01 00:00:00,,"https://www.altmetric.com/details/31503852"
