pk_id_innovation_info,version,date_from,date_to,project_innovation_id,"title","narrative","evidence_link","gender","youth","pdf","pk",number_of_innovations
49,1,1900-01-01 00:00:00,2200-01-01 00:00:00,344,"""Agroclimatic similarity"" variable developed to improve the measurement of the spatial spillover potential of agricultural R&D investments","A novel variable, the agroclimatic similarity between the locations of plant breeding institutes and the locations of the farms that adopt the improved technologies developed in these institutes, is introduced as a key factor affecting the spatial variations of agricultural productivity potential and agricultural transformation patterns. This approach provides a useful indicator of spatial variations in spillover potentials of agricultural technologies developed through public investments. 
","https://www.researchgate.net/publication/328124292_Geography_of_plant_breeding_systems_agroclimatic_similarity_and_agricultural_productivity_evidence_from_Nigeria",,,"https://marlo.cgiar.org/summaries/PIM/projectInnovationSummary.do?innovationID=344&phaseID=57","344_57",1
50,1,1900-01-01 00:00:00,2200-01-01 00:00:00,345,"Rural Investment and Policy Analysis model ","The Rural Investment and Policy Analysis model (RIAPA) is an economywide model that evaluates alternative policy and investment options based on their impacts on economic growth, job creation, poverty reduction, and dietary change. RIAPA captures farm and non farm components of the agri-food system, and links producers and consumers in rural and urban areas. ","https://onlinelibrary.wiley.com/doi/full/10.1111/agec.12412",,,"https://marlo.cgiar.org/summaries/PIM/projectInnovationSummary.do?innovationID=345&phaseID=57","345_57",1
51,1,1900-01-01 00:00:00,2200-01-01 00:00:00,349,"Value chain nominal rate of protection methodology","The nominal rate of protection methodology was extended to a value chain framework. The proposed indicator, value chain nominal rate of protection, allows policy makers to see an aggregate measure of policy impacts on all the commodities and products in the value chain, normalized at the farm level. The methodology was applied to selected value chains in India. ","https://doi.org/10.1111/1477-9552.12305",,,"https://marlo.cgiar.org/summaries/PIM/projectInnovationSummary.do?innovationID=349&phaseID=57","349_57",1
52,1,1900-01-01 00:00:00,2200-01-01 00:00:00,351,"Intercropping with green manure cover crops (GMCC)","We tried Intercropping with green manure cover crops-GMCC inter cropping strategies with 7 different legume combinations in maize-based systems. These have been successful in Murehwa District","https://www.reuters.com/article/us-zimbabwe-farming-drought/faced-with-more-drought-zimbabwes-farmers-hang-up-their-plows-idUSKBN19002D",,,"https://marlo.cgiar.org/summaries/Maize/projectInnovationSummary.do?innovationID=351&phaseID=63","351_63",1
53,1,1900-01-01 00:00:00,2200-01-01 00:00:00,352,"Methodology for identifying diversification options for climate change adaptation","TBA","https://www.bioversityinternational.org/e-library/publications/detail/diversification-for-climate-change-resilience-participatory-assessment-of-opportunities-for-diversi/",,,"https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=352&phaseID=59","352_59",1
54,1,1900-01-01 00:00:00,2200-01-01 00:00:00,354,"Agrobiodiversity Index ","The Agrobiodiversity Index is the tool we need to measure agrobiodiversity and identify concrete actions to achieve diverse and sustainable food systems. It will contribute to sustainability through three pillars: diets and markets, production systems and genetic resources. The Agrobiodiversity Index will help decision-makers – governments, investors and companies – ensure that food systems are more diverse and sustainable","https://www.bioversityinternational.org/abd-index/",,,"https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=354&phaseID=59","354_59",1
55,1,1900-01-01 00:00:00,2200-01-01 00:00:00,357,"Incorporating Genome-wide Association Mapping Results into Genomic Prediction Models for Grain Yield and Yield Stability in CIMMYT Spring Bread Wheat","The first time in wheat that GWAS results were incorporated into GS prediction models","https://www.globalrust.org/content/marker-and-haplotype-based-association-mapping-and-genomic-prediction-unravel-complex; https://repository.cimmyt.org/bitstream/handle/10883/19879/59975.pdf?sequence=1&isAllowed=y",,,"https://marlo.cgiar.org/summaries/Wheat/projectInnovationSummary.do?innovationID=357&phaseID=62","357_62",1
56,1,1900-01-01 00:00:00,2200-01-01 00:00:00,358,"Application freely available to farmers which provides crop recommendation","Project using satellite data to help Mexican smallholder farmers grow sugar cane and wheat with optimized crop productivity by identifying factors that cause the yield gap between crop potential and actual field performance. Mobile application aimed at helping Mexican farmers improve crop productivity and stabilize their incomes","https://www.rezatec.com/mobile-app-helping-mexican-farmers-improve-sugar-cane-and-wheat-yield-through-the-analysis-of-satellite-data/",,,"https://marlo.cgiar.org/summaries/Wheat/projectInnovationSummary.do?innovationID=358&phaseID=62","358_62",1
57,1,1900-01-01 00:00:00,2200-01-01 00:00:00,360,"Pronosticos AClimateColombia: A system for the sustainable provision of agro-climatic information for agricultural adaptation in Colombia","A digital agro-climatic forecast system for the provision of climate services in Colombia. The system, named “Pronosticos AClimateColombia”, formalizes the processing of climate and crop information from quality control, forecasting, and tailoring to crop-specific decision making processes. The design, development and evaluation process captured user needs by involving key stakeholders ranging from the Ministry of Agriculture, the National Meteorological Service (IDEAM), as well as farmer organizations and farmers in a range of agricultural areas.",,,,"https://marlo.cgiar.org/summaries/CCAFS/projectInnovationSummary.do?innovationID=360&phaseID=56","360_56",1
58,1,1900-01-01 00:00:00,2200-01-01 00:00:00,362,"Methodology for profiling indigenous food systems (elements, sustainability and resilience)","A participatory approach to characterize and assess resilience of Indigenous Food Systems to strengthen local capacities and inform global debates on sustainability. The main aim of the method is to document the inputs and outputs of the food system, links to the market, and indigenous practices and knowledge that support resilience and sustainability. ","https://drive.google.com/open?id=1yl5_zhwekkYFinKNptg1qySFTV6tuGbQ",,,"https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=362&phaseID=59","362_59",1
59,1,1900-01-01 00:00:00,2200-01-01 00:00:00,363,"E-learning course on Mainstreaming Biodiversity for Food and Nutrition (available in English, Portuguese and Turkish)","This online course is divided into 4 modules, with 7 interactive lessons, covering:
The main issues and barriers of the current food production and consumption patterns and how they affect biodiversity;
The importance of biodiversity and how it can be integrated across different sectors to create more sustainable and nutritious food systems;
International and national (Brazilian case study) policies and initiatives related to biodiversity conservation, food and nutrition security;
Practical tools, metrics and indicators.","http://www.b4fn.org/e-learning/",,,"https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=363&phaseID=59","363_59",1
60,1,1900-01-01 00:00:00,2200-01-01 00:00:00,364,"Biodiversity Mainstreaming for Healthy and Sustainable Food Systems - A toolkit","This is an open-access guide to mainstreaming biodiversity that draws on case studies across the four partner countries, Brazil, Kenya, Sri Lanka and Turkey, outlining steps to provide evidence, influence policies, and raise awareness.","http://www.b4fn.org/the-mainstreaming-biodiversity-toolkit/",,,"https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=364&phaseID=59","364_59",1
61,1,1900-01-01 00:00:00,2200-01-01 00:00:00,365,"Using data from the Living Standards Measurement Study (LSMS), (non-food consumption data) to assess dietary intake and monitor dietary changes","Using LSMS (non-food consumption data) to assess dietary intake and monitoring dietary changes","https://anh-academy.org/sites/default/files/Combined%20PPTs_Measuring%20the%20healthiness%20of%20diets_ANH2018%20in%20Accra.pdf",,,"https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=365&phaseID=59","365_59",1
62,1,1900-01-01 00:00:00,2200-01-01 00:00:00,366,"Food system assessment in local settings (transects, food flow in Ethiopia, etc)","CIAT and WUR contribution to this Innovation (Stef de Haan (transect); Inge Brouwer (Food flow); Marrit vd Berg (food environment)""
","Food flow: no open access. Zarifopolou A, Peletier J. Follow the food: Mapping food system dynamics in a rural-urban gradient in Southern Ethiopia. MSc Report, Wageningen University, Wageningen, 2018",,,"https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=366&phaseID=59","366_59",1
63,1,1900-01-01 00:00:00,2200-01-01 00:00:00,367,"Nutrition incentive in dairy contract farming in Northern Senegal","A nutrition incentive (micro-nutrient fortified yogurt) was introduced in the contract between semi-nomadic milk suppliers and a dairy processing factory in Northern Senegal in order to improve the regularity of milk delivery while also improving child nutrition. The study showed that the introduction of this incentive led to significant increases in the frequency of milk delivery but had limited impacts on total volume of milk delivered. ","https://academic.oup.com/ajae/article-abstract/101/2/404/5046068?redirectedFrom=fulltext",,,"https://marlo.cgiar.org/summaries/PIM/projectInnovationSummary.do?innovationID=367&phaseID=57","367_57",1
64,1,1900-01-01 00:00:00,2200-01-01 00:00:00,368,"Methodology for dietary gap analysis at national level ","Methodology to analyse dietary gaps at national level using non-food consumption data, using four different indicators: household dietary diversity score, Dietary Approaches to Stop Hypertension (DASH) diet score, Global Burden of Disease score and nutrient gap. ","https://anh-academy.org/sites/default/files/Combined%20PPTs_Measuring%20the%20healthiness%20of%20diets_ANH2018%20in%20Accra.pdf",,,"https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=368&phaseID=59","368_59",1
