pk_melia_info,version,date_from,date_to,"pk",id,"title","description","commissioning_study","melia_publications","link"
42,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"2453_104",2453,"Adoption study of good agricultural practices (GAP) for promoting food safety in pork value chains ","Study completed but rejected by journal now seeking alternative publication","ACIAR/A4NH",,"https://marlo.cgiar.org/projects/A4NH/studySummary.do?studyID=2453&cycle=Reporting&year=2019"
43,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"2455_105",2455,"Impact Assessment of best-bets in the small ruminants value chain at 5 sites in Ethiopia","This project intends to estimate the welfare impacts of small ruminant best bets introduced since the CRPI Livestock and Fish (L&F) on farm households in five intervention sites. The Value Chain Assessment benchmarking was repeated in the target and control villages in five out of the seven original value chain sites in Ethiopia (selected at the start of the CRP L&F).  The extension is mainly due to security issues that made field work virtually impossible. The report is expected in 2020.","CRP W1/2",,"https://marlo.cgiar.org/projects/Livestock/studySummary.do?studyID=2455&cycle=Reporting&year=2019"
44,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"2456_104",2456,"Evaluation of Safe Food Fair Food project on capacity building in food systems in Nigeria","CGIAR-designed intervention worked with informal sector vendors in one of the largest abbatoirs and meat markets in Nigeria to provide: a) training and technologies; b) an enabling environment; and c) motivation for behaviour change. An evaluation shortly after implementation found the intervention was acceptable, cost-effective and resulted in safer meat. This follow-up study nine years later found that the policy environment had become disabling, partly as a result of authorities' attempts to move butchers to a modern, but more distant abattoir. This was resisted by butchers. Authorities revoked the license for Bodija market and stopped providing services. Meat safety deteriorated. 
","A4NH","https://hdl.handle.net/10568/100848","https://marlo.cgiar.org/projects/A4NH/studySummary.do?studyID=2456&cycle=Reporting&year=2019"
45,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"2458_105",2458,"Study of limitations and opportunities in the process of development, adoption and dissemination of forage technologies in Colombia","The objective of this study was to identify limitations and opportunities in the process of development, adoption and dissemination of forage technologies in Colombia through an Agricultural Innovation System (AIS) approach. Qualitative approaches were used to analyse the processes of adoption and dissemination of forage technologies from a historical perspective, highlighting the many variables and actors involved. Table 2,  page 10 of the Spanish report lists the forage materials that were included in this study, many of which originated from the CIAT genebank (e.g. Brachiaria brizantha CIAT 26646/CIAT 26110, Brachiaria humidicola CIAT 679/CIAT 6133, among others).","CRP Strategic Investment Fund","https://hdl.handle.net/10568/103663
https://hdl.handle.net/10568/106848 ","https://marlo.cgiar.org/projects/Livestock/studySummary.do?studyID=2458&cycle=Reporting&year=2019"
46,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"2459_105",2459,"Ex-post adoption of productivity enhancing technologies from the Accelerated Value Chain Development project in Kenya","The analysis was cancelled for 2 main reasons: the available data were found not to be appropriate for the analysis and no funds could be identified to collect additional data. ","CRP, USAID FTF",,"https://marlo.cgiar.org/projects/Livestock/studySummary.do?studyID=2459&cycle=Reporting&year=2019"
47,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"2467_105",2467,"Ex-post adoption of dual-purpose (feed and food) groundnut varieties in Odisha, India","The target variety of the study, ICGV91114 (ICRISAT), is currently being replaced as the main groundnut variety promoted by the Government of Odisha after reaching the standard variety life of 7 years. The selection process for its replacement is on-going. Two issues have emerged: since dual-purpose characteristics were not considered during selection of ICGV91114, the study objectives had to be redefined, focusing on how dual-purpose traits can be considered in the variety selection and registration process; and the implementation of the farmer survey on groundnut varieties and haulm use was delayed for logistical reasons (to be completed by mid-March 2020).","CRP Strategic Investment Fund",,"https://marlo.cgiar.org/projects/Livestock/studySummary.do?studyID=2467&cycle=Reporting&year=2019"
48,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"2468_104",2468,"Evaluation of a market intervention to stimulate vegetable consumption in urban Nigeria","This study is part of Flagship 1's portfolio on food system innovations - designing and testing consumer-oriented interventions to increase accessibility, affordability and acceptability of nutritious foods. This pilot study called Veggies on Wheels, led by Wageningen University and the Federal University Of Technology - Akure, offered fresh green leafy vegetables to urban consumers. The vegetables were sold in cool boxes on bikes and pushcarts at convenient locations close to work places. In 2019, the study was completed; preparation/publication of results is ongoing. Additional insight is needed on the business viability in order to understand options for scaling. 
","A4NH",,"https://marlo.cgiar.org/projects/A4NH/studySummary.do?studyID=2468&cycle=Reporting&year=2019"
49,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"2470_104",2470,"Evaluating food products from fruits for home consumption and enhanced income in Nigeria","This study is part of Flagship 1's portfolio on food system innovations - designing and testing consumer-oriented interventions to increase accessibility, affordability and acceptability of nutritious foods. This study, led by IITA, aims to improve the productivity of small producers and facilitate their access to markets for fruits and fruit-based products. ","World Bank (PRODEMA - Agricultural Markets Productivity and Development Project)",,"https://marlo.cgiar.org/projects/A4NH/studySummary.do?studyID=2470&cycle=Reporting&year=2019"
50,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"2490_104",2490,"Use of the Theory of Change approach to designing integrated strategies for the control of Taenia solium neurocysticercosis in Uganda","To develop a theory of change (ToC) for integrated strategies for the control of Taenia solium neurocysticercosis in Uganda and then use the ToC to selecting and designing interventions. This work is being carried out by a PhD student. The project thus far has undertaken a systematic literature review and key informant interviews to identify the factors comprising an enabling environment for T. solium control.","A4NH/BMZ",,"https://marlo.cgiar.org/projects/A4NH/studySummary.do?studyID=2490&cycle=Reporting&year=2019"
51,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"2515_192",2515,"Monitoring and Follow-up survey of the rice sector in Latin America ","Under the initiative of the Latin American Fund for irrigated Rice (FLAR), regional expert panel consultation are conducted to gather relevant information to monitor progress indicators in the rice sector for several countries.  These country-specific initiatives aim to improve rice production costs in Latin America.","RICE CRP, CIAT, FLAR",,"https://marlo.cgiar.org/projects/Rice/studySummary.do?studyID=2515&cycle=Reporting&year=2019"
52,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"2528_104",2528,"Evaluation of impact of education interventions on behavior of slaughterhouse workers exposed to occupational risk of zoonoses transmision","With educational workshops, feedback sessions carried out and distribution of equipment done (including sharp knives, knife sharpeners, and gloves and gum boots), we observed that many slaughterhouse workers used the gum boots and some workers reported changes in their practices (e.g. in Shinyalu slaughter slab they used what we dubbed a ""heart extraction"" method to slaughter pigs.","BBSRC (ZooLink Programme)",,"https://marlo.cgiar.org/projects/A4NH/studySummary.do?studyID=2528&cycle=Reporting&year=2019"
53,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"2529_104",2529,"Evaluation of impact of hygiene interventions to prevent nosocomial transmission of antibiotic resistant bacteria among health workers in public hospitals","There was no direct link to Agricultural research.","University of Liverpool (internal award)",,"https://marlo.cgiar.org/projects/A4NH/studySummary.do?studyID=2529&cycle=Reporting&year=2019"
