pk_id_publication_info,version,date_from,date_to,id,"title","citation","Journal",year,"authors",is_ISI_journal,is_open_access,"pk","volume","issue","pages","DOI","Handle","deliverable_group"
1669,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14792,"Genetic Diversity Analysis Reveals Genetic Differentiation and Strong Population Structure in Calotropis Plants",",2018,Genetic Diversity Analysis Reveals Genetic Differentiation and Strong Population Structure in Calotropis Plants,Scientific Reports,A05-0519,CLARISA20181,","Scientific Reports",2018,"Muriira, N.G., Muchugi, A., Yu, A., Xu, J., Liu, A.",1,1,"14792_374","A05-0519","CLARISA20181",,"https://doi.org/10.1038/s41598-018-26275-x",,"A05-0519"
1670,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14793,"Genomes of 13 domesticated and wild rice relatives unveil genetic conservation, turnover and innovation across the genus Oryza",",2018,Genomes of 13 domesticated and wild rice relatives unveil genetic conservation, turnover and innovation across the genus Oryza,Nature Genetics,A05-0550,CLARISA20181,","Nature Genetics",2018,"Stein JC, Yu YS, Copetti D, Zwick DJ, Zhang L, Zhang CG, Chougule K, Gao DY, Iwata A, Goicoechea JL, Wei S, Wang J, Liao Y, Wang MH, Jacquemin J, Becker C, Kudrna D, Zhang JW, Londono CEM, Song X, Lee SH, Sanchez P, Zuccolo A, Ammiraju JSS,  et al.",1,1,"14793_374","A05-0550","CLARISA20181",,"https://academic.oup.com/bib/advance-article/doi/10.1093/bib/bby016/4962226",,"14793"
1671,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14794,"Harnessing genetic potential of wheat germplasm banks through impact-oriented-prebreeding for future food and nutritional security",",2018,Harnessing genetic potential of wheat germplasm banks through impact-oriented-prebreeding for future food and nutritional security,Nature Scientific reports,A05-1999,CLARISA20181,","Nature Scientific reports",2018,"Sukhwinder-Singh,Vikram, P., Sehgal, D., Burgueño, J., Sharma, A., Singh, S.K., Sansaloni, C.P., Joynson, R., Brabbs, T., Ortiz, C., Solís Moya, E., Velu, G., Gupta, N., Sidhu, H.S.,Ashwani K. Basandrai, Basandrai, D., Ledesma-Ramires, L., Suaste-Franco, M.P., Fuentes Dávila, G., Ireta Moreno, J., Sonder, K., Vaibhav K. Singh, Singh, S., Sajid Shokat, Mian A. R. Arif, Khalil A. Laghari, Puja Srivastava, Bhavani, S., Satish Kumar, Dharam Pal,Jaiswal, J.P., Kumar, U., Harinder K. Chaudhary, Crossa, J., Payne, T.S., Imtiaz, M.,Sohu, V.S., Gyanendra Pratap Singh, Bains, N., Hall, A.J.W., Pixley, K.V.",1,1,"14794_374","A05-1999","CLARISA20181",,"https://doi.org/10.1038/s41598-018-30667-4",,"A05-1999"
1672,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14795,"A Case of Need: Linking Traits to Genebank Accessions",",2018,A Case of Need: Linking Traits to Genebank Accessions,Biopreservation and Biobanking,A05-0524,CLARISA20181,","Biopreservation and Biobanking",2018,"Noelle L. Anglin, Ahmed Amri, Zakaria Kehel, Dave ELis ",1,1,"14795_374","A05-0524","CLARISA20181",,"https://doi.org/10.1089/bio.2018.0033",,"14795"
1673,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14796,"An imputation platform to enhance integration of rice genetic resources",",2018,An imputation platform to enhance integration of rice genetic resources,Nature Communications,A05-0526,CLARISA20181,","Nature Communications",2018,"Wang D, Agosto-Perez F, Chebotarov D, Shi Y, Marchini J, Fitzgerald M, McNally KL, Alexandrov A & McCouch SR ",1,1,"14796_374","A05-0526","CLARISA20181",,"https://doi.org/10.1038/s41467-018-05538-1",,"A05-0526"
1674,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14797,"Advances in Food Legumes Research at ICRISAT",",2018,Advances in Food Legumes Research at ICRISAT,Ethiopian Journal of Crop Science,A05-0525,CLARISA20181,","Ethiopian Journal of Crop Science",2018,"Pooran M Gaur, Rajeev K Varshney, HD Upadhyaya, Vincent Vadez, KK Sharma, Pooja Bhatnagar, CV Sameer Kumar, P Janila, et al.",0,1,"14797_374","A05-0525","CLARISA20181",,"http://oar.icrisat.org/11055/1/11-57.pdf",,"14797"
1675,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14798,"CGIAR operations under the Plant Treaty framework",",2018,CGIAR operations under the Plant Treaty framework,Crop Science,A05-0528,CLARISA20181,","Crop Science",2018,"Lopez Noriega, I., Halewood, M., Abberton, M., Ajeigbe, H.; Amri, A., Angarawai, I., Anglin, N., Asiedu, R., Bänziger, M., Birol, E., Blummel, M., Boddupalli, M. P., Bouman, B., Campos, H., et al.",1,1,"14798_374","A05-0528","CLARISA20181",,"https://dl.sciencesocieties.org/publications/cs/articles/0/0/cropsci2018.08.0526",,"14798"
1676,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14799,"Genetics of Fe, Zn, β-carotene, GPC and yield traits in bread wheat (Triticum aestivum L.) using multi-locus and multi-traits GWAS",",2018,Genetics of Fe, Zn, β-carotene, GPC and yield traits in bread wheat (Triticum aestivum L.) using multi-locus and multi-traits GWAS,Euphytica,A05-1998,CLARISA20181,","Euphytica",2018,"Kumar, J.,Gautam Saripalli, Vijay Gahlaut, Neha Goel, Prabina Kumar Meher, Kaushlesh Kumar Mishra, Prafulla Chandra Mishra, Sehgal, D., Vikram, P., Sansaloni, C.P., Sukhwinder-Singh, Pradeep Kumar Sharma, Pushpendra Kumar Gupta",1,0,"14799_374","A05-1998","CLARISA20181",,"https://doi.org/10.1007/s10681-018-2284-2",,"A05-1998"
1677,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14800,"Cross-genera transferability of rice and finger millet genomic SSRs to barnyard millet (Echinochloa spp.)",",2018,Cross-genera transferability of rice and finger millet genomic SSRs to barnyard millet (Echinochloa spp.),3 Biotech,A05-0529,CLARISA20181,","3 Biotech",2018,"B. Kalyana Babu, Salej Sood, Dinesh Kumar, Anjeli Joshi, A. Pattanayak, Lakshmi Kant, H. D. Upadhyaya ",1,0,"14800_374","A05-0529","CLARISA20181",,"https://doi.org/10.1007/s13205-018-1118-1",,"14800"
1678,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14801,"Biochemical diversity evaluation in chickpea accessions employing mini-core collection",",2018,Biochemical diversity evaluation in chickpea accessions employing mini-core collection,Physiology and Molecular Biology of Plants,A05-0527,CLARISA20181,","Physiology and Molecular Biology of Plants",2018,"Sameer Suresh Bhagyawant, Ajay Kumar Gautam, Dakshita Tanaji Narvekar, Neha Gupta, Amita Bhadkaria, Nidhi Srivastava, Hari D. Upadhyaya ",1,0,"14801_374","A05-0527","CLARISA20181",,"https://doi.org/10.1007/s12298-018-0579-3",,"14801"
1679,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14802,"Cryobanking clonal crops: when knowledge and practice are not the same",",2018,Cryobanking clonal crops: when knowledge and practice are not the same,Cryobiology,A05-0530,CLARISA20181,","Cryobiology",2018,"Ellis D, Escobar R, Gueye B, Panis B, Vollmer R, Popova E ",1,0,"14802_374","A05-0530","CLARISA20181",,"https://doi.org/10.1016/j.cryobiol.2018.10.154",,"14802"
1680,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14803,"Cryopreserved potato shoot tips showed genotype-specific response to sucrose concentration in rewarming solution (RS)",",2018,Cryopreserved potato shoot tips showed genotype-specific response to sucrose concentration in rewarming solution (RS),Plant Cell, Tissue and Organ Culture 136(2): 353-363,A05-0531,CLARISA20181,","Plant Cell, Tissue and Organ Culture 136(2): 353-363",2018,"Vollmer, R.  Villagaray, R.  Castro, M  Anglin, N.L.   Ellis, D.",0,1,"14803_374","A05-0531","CLARISA20181",,"https://doi.org/10.1007/s11240-018-1520-8",,"14803"
1681,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14804,"Domestication of Docynia indica in Vietnam",",2018,Domestication of Docynia indica in Vietnam,Forests, Trees and Livelihoods,A05-0535,CLARISA20181,","Forests, Trees and Livelihoods",2018,"Ha Van Tiep, Pham Huu Thuong, La Nguyen, Hoang Thi Lua, Vu Van Thuan, Lo Thi Kieu, Sammy Carsan, Ann Degrande, Delia Catacutan & Chris Harwood ",0,0,"14804_374","A05-0535","CLARISA20181",,"https://doi.org/10.1080/14728028.2018.1511480",,"14804"
1682,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14805,"Detection of Burkholderia in the seeds of Psychotria punctata (Rubiaceae) – Microscopic evidence for vertical transmission in the leaf nodule symbiosis",",2018,Detection of Burkholderia in the seeds of Psychotria punctata (Rubiaceae) – Microscopic evidence for vertical transmission in the leaf nodule symbiosis,PLoS One,A05-0533,CLARISA20181,","PLoS One",2018,"Sinnesael A, Eeckhout S, Janssens S, Smets E, Panis B, Verstraete B ",1,1,"14805_374","A05-0533","CLARISA20181",,"https://doi.org/10.1371/journal.pone.0209091",,"14805"
1683,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14806,"Efficiency of early selection in Calycophyllum spruceanum and Guazuma crinita, two fast-growing timber species of the Peruvian Amazon",",2018,Efficiency of early selection in Calycophyllum spruceanum and Guazuma crinita, two fast-growing timber species of the Peruvian Amazon,Can J For Res,A05-0537,CLARISA20181,","Can J For Res",2018,"Cornelius JP, Pinedo-Ramírez R, Sotelo Montes C, Ugarte-Guerra LJ, Weber JC. ",0,0,"14806_374","A05-0537","CLARISA20181",,"https://doi.org/10.1139/cjfr-2017-0407",,"14806"
1684,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14807,"Current strategies of polyploid plant genome sequence assembly",",2018,Current strategies of polyploid plant genome sequence assembly,Frontiers in Plant Science,A05-0532,CLARISA20181,","Frontiers in Plant Science",2018,"Kyriakidou, M.; Tai, H.H.; Anglin, N.L.; Ellis, D.; Stromvik, M.V.",1,1,"14807_374","A05-0532","CLARISA20181",,"https://doi.org/10.3389/fpls.2018.01660",,"14807"
1685,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14808,"Effects of pre-severance irradiance on the growth of Allanblackia floribunda Oliv. stockplants and on the subsequent rooting capacity of leafy stem cuttings. New Forests",",2018,Effects of pre-severance irradiance on the growth of Allanblackia floribunda Oliv. stockplants and on the subsequent rooting capacity of leafy stem cuttings. New Forests,Journal article (New Forests),A05-0536,CLARISA20181,","Journal article (New Forests)",2018,"Tsobeng Alain, Asaah Ebenezar, Leakey Roger, Tchoundjeu Zacharie, Patrick Van Damme, Ofori Daniel, Jamnadass Ramni ",0,1,"14808_374","A05-0536","CLARISA20181",,"https://doi.org/10.1007/s11056-018-9673-1",,"14808"
1686,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14809,"Diversity and trait-specific sources for productivity and nutritional traits in the global proso millet (Panicum miliaceum L.) germplasm collection",",2018,Diversity and trait-specific sources for productivity and nutritional traits in the global proso millet (Panicum miliaceum L.) germplasm collection,The Crop Journal,A05-0534,CLARISA20181,","The Crop Journal",2018,"Mani Vetriventhan, Hari D. Upadhyaya ",1,1,"14809_374","A05-0534","CLARISA20181",,"https://doi.org/10.1016/j.cj.2018.04.002",,"14809"
1687,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14810,"Evaluation of bread wheat landraces for resistance to yellow rust under artificial field inoculation",",2018,Evaluation of bread wheat landraces for resistance to yellow rust under artificial field inoculation,Aleppo University Research Magazine.,A05-0538,CLARISA20181,","Aleppo University Research Magazine.",2018,"F.Alo, W. Alsaaid, A. Amri. ",0,1,"14810_374","A05-0538","CLARISA20181",,,,"14810"
1688,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14811,"First report of Johnsongrass mosaic virus infecting Urochloa mosambicensis in Ethiopia",",2018,First report of Johnsongrass mosaic virus infecting Urochloa mosambicensis in Ethiopia,Plant Disease, 102: 459.,A05-0541,CLARISA20181,","Plant Disease, 102: 459.",2018,"Kumar A, Mulatu F, Assefa Y, Hanson J and Jones CS, ",0,1,"14811_374","A05-0541","CLARISA20181",,"https://doi.org/10.1094/PDIS-06-17-0925-PDN",,"A05-4043"
1689,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14812,"First report of potato virus S naturally infecting arracacha (Arracacia xanthorrhiza) in Peru",",2018,First report of potato virus S naturally infecting arracacha (Arracacia xanthorrhiza) in Peru,Plant Disease.,A05-0542,CLARISA20181,","Plant Disease.",2018,"Souza, J. de; Gamarra, H.; Muller, G.; Kreuze, J. ",1,1,"14812_374","A05-0542","CLARISA20181",,,,"14812"
1690,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14813,"Exploiting intra-cultivar variation to select for Barley yellow dwarf virus-PAV (BYDV-PAV) resistance in barley",",2018,Exploiting intra-cultivar variation to select for Barley yellow dwarf virus-PAV (BYDV-PAV) resistance in barley,Canadian Journal of Plant Science,A05-0540,CLARISA20181,","Canadian Journal of Plant Science",2018,"Ben Ghanem H., Najar A., Udupa S., Kumari S.G., Amri A., Rezgui S., El Felah M.,  Tsivelikas A. ",1,1,"14813_374","A05-0540","CLARISA20181",,"https://doi.org/10.1139/cjps-2017-0364",,"14813"
1691,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14814,"Evaluation of diversity and conservation status of Matricaria chamomilla (L.) and Matricaria aurea (Loefl.) Sch. Bip. in Lebanon",",2018,Evaluation of diversity and conservation status of Matricaria chamomilla (L.) and Matricaria aurea (Loefl.) Sch. Bip. in Lebanon,J Biodivers Endanger Species 2018, Vol 6(1): 206,A05-0539,CLARISA20181,","J Biodivers Endanger Species 2018, Vol 6(1): 206",2018,"Soubra N., Yazbek M., Noun J., Talhouk R., Tanios S., and Karam N. ",0,1,"14814_374","A05-0539","CLARISA20181",,"https://www.omicsonline.org/open-access/evaluation-of-diversity-and-conservation-status-of-matricaria-chamomilla-l-and-matricaria-aurea-loefl-sch-bip-in-lebanon-2332-2543-1000206-97687.html",,"14814"
1692,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14815,"Further evidence that the Genebank standards for drying orthodox seeds",",2018,Further evidence that the Genebank standards for drying orthodox seeds,Biopreservation and Biobanking,A05-0543,CLARISA20181,","Biopreservation and Biobanking",2018,"Whitehouse, K. J. , Owoborode, O. F. , Adebayo, O. O. , Oyatomi, O. , Olaniyan, A. , Abberton, M. , Hay, F. R.( ",1,1,"14815_374","A05-0543","CLARISA20181",,,,"14815"
1693,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14816,"Genetic dissection of photosynthetic efficiency traits for enhancing seed yield in chickpea",",2018,Genetic dissection of photosynthetic efficiency traits for enhancing seed yield in chickpea,Plant Cell Environ.,A05-0545,CLARISA20181,","Plant Cell Environ.",2018,"Udita Basu, Deepak Bajaj, Akash Sharma, Naveen Malik, Anurag Daware, Laxmi Narnoliya, Virevol Thakro, Hari D. Upadhyaya, Rajendra Kumar, Shailesh Tripathi, Chellapilla Bharadwaj, Akhilesh K. Tyagi, Swarup K. Parida ",1,0,"14816_374","A05-0545","CLARISA20181",,"https://doi.org/10.1111/pce.13319",,"14816"
1694,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14817,"Gene/QTL discovery for Anthracnose in common bean",",2018,Gene/QTL discovery for Anthracnose in common bean,PLoS One,A05-0544,CLARISA20181,","PLoS One",2018,"Neeraj Choudhary, Vanya Bawa, Rajneesh Paliwal, Bikram Singh, Mohd. Ashraf Bhat, Javid Iqbal Mir, Moni Gupta, Parvaze A. Sofi, Mahendar Thudi, Rajeev K. Varshney, Reyazul Rouf Mir.  ",1,1,"14817_374","A05-0544","CLARISA20181",,,,"14817"
1695,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14818,"Genetic diversity and population structure of synthetic hexaploid-derived wheat (Triticum aestivum L.) accessions",",2018,Genetic diversity and population structure of synthetic hexaploid-derived wheat (Triticum aestivum L.) accessions,Genet Resour Crop Evol (2018). ,A05-0547,CLARISA20181,","Genet Resour Crop Evol (2018). ",2018,"Gordon, E., Kaviani, M., Kagale, S., Payne, T., Navabi, A. ",1,1,"14818_374","A05-0547","CLARISA20181",,"https://doi.org/10.1007/s10722-018-0711-9",,"14818"
1696,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14819,"Genomic variation in 3,010 diverse accessions of Asian cultivated rice.",",2018,Genomic variation in 3,010 diverse accessions of Asian cultivated rice.,Nature,A05-0552,CLARISA20181,","Nature",2018,"Wang, Wensheng, Ramil Mauleon, Zhiqiang Hu, Dmytro Chebotarov, Shuaishuai Tai, Zhichao Wu, Min Li, Tianqing Zheng, Roven Rommel Fuentes, Fan Zhang, et al.",1,1,"14819_374","A05-0552","CLARISA20181",,"https://www.nature.com/articles/s41586-018-0063-9",,"A05-0552"
1697,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14820,"Identification of main effect and epistatic quantitative trait loci for morphological and yield-related traits in peanut (Arachis hypogaea L.)",",2018,Identification of main effect and epistatic quantitative trait loci for morphological and yield-related traits in peanut (Arachis hypogaea L.),Molecular Breeding,A05-0553,CLARISA20181,","Molecular Breeding",2018,"Yogendra Khedikar, Manish K. Pandey, V. Sujay, Sube Singh, Spurthi N. Nayak, Henry W. Klein-Gebbinck, Cholin Sarvamangala, Ganapati Mukri, Vanika Garg, Hari D. Upadhyaya, H. L. Nadaf, M. V. C. Gowda, Rajeev K. Varshney, Ramesh S. Bhat ",1,0,"14820_374","A05-0553","CLARISA20181",,"https://doi.org/10.1007/s11032-017-0764-z",,"14820"
