pk_id_altmetrics_info,version,date_from,date_to,id,"title","journal_title","author",publication_date,"doi","detail_url","image_url",last_updated
41,1,1900-01-01 00:00:00,2200-01-01 00:00:00,41,"Dietary species richness as a measure of food biodiversity and nutritional quality of diets","Proceedings of the National Academy of Sciences of the United States of America","Carl Lachat;Jessica E. Raneri;Katherine Walker Smith;Patrick Kolsteren;Patrick Van Damme;Kaat Verzelen;Daniela Penafiel;Wouter Vanhove;Gina Kennedy;Danny Hunter;Francis Oduor Odhiambo;Gervais Ntandou-Bouzitou;Bernard De Baets;Disna Ratnasekera;Hoang The Ky;Roseline Remans;Céline Termote",2017-12-18 00:00:00,"10.1073/pnas.1709194115","http://www.altmetric.com/details/30635933","https://badges.altmetric.com/?size=64&score=82&types=mbttttwf",2020-05-10 23:59:16
42,1,1900-01-01 00:00:00,2200-01-01 00:00:00,42,"10 best bet innovations for adaptation in agriculture: A supplement to the UNFCCC NAP Technical Guidelines",,"Dinesh, Dhanush;Campbell, Bruce Morgan;Bonilla-Findji, Osana;Richards, Meryl;Campbell, Bruce M.",2017-11-02 00:00:00,,"http://www.altmetric.com/details/28343239","https://badges.altmetric.com/?size=64&score=52&types=mttttttt",2020-05-11 00:05:55
43,1,1900-01-01 00:00:00,2200-01-01 00:00:00,43,"Trees for life: The ecosystem service contribution of trees to food production and livelihoods in the tropics","Forest Policy & Economics","James Reed;Josh van Vianen;Samson Foli;Jessica Clendenning;Kevin Yang;Margaret MacDonald;Gillian Petrokofsky;Christine Padoch;Terry Sunderland",2017-11-01 00:00:00,"10.1016/j.forpol.2017.01.012","http://www.altmetric.com/details/15823400","https://badges.altmetric.com/?size=64&score=45&types=bbtttttd",2020-05-10 23:59:16
44,1,1900-01-01 00:00:00,2200-01-01 00:00:00,44,"Spatial, seasonal and climatic predictive models of Rift Valley fever disease across Africa","Philosophical Transactions of the Royal Society B: Biological Sciences","David W. Redding;Sonia Tiedt;Gianni Lo Iacono;Bernard Bett;Kate E. Jones",2017-06-05 00:00:00,"10.1098/rstb.2016.0165","http://www.altmetric.com/details/20925400","https://badges.altmetric.com/?size=64&score=45&types=mbbttttt",2020-05-10 23:59:16
45,1,1900-01-01 00:00:00,2200-01-01 00:00:00,45,"Have integrated landscape approaches reconciled societal and environmental issues in the tropics?","Land Use Policy","James Reed;Josh van Vianen;Jos Barlow;Terry Sunderland",2017-04-01 00:00:00,"10.1016/j.landusepol.2017.02.021","http://www.altmetric.com/details/16573554","https://badges.altmetric.com/?size=64&score=46&types=bttttfdg",2020-05-10 23:59:16
46,1,1900-01-01 00:00:00,2200-01-01 00:00:00,46,"The “Discouraged Worker Effect” in Public Works Programs: Evidence from the MGNREGA in India","World Development","Sudha Narayanan;Upasak Das;Yanyan Liu;Christopher B. Barrett",2017-12-01 00:00:00,"10.1016/j.worlddev.2017.07.024","http://www.altmetric.com/details/26562657","https://badges.altmetric.com/?size=64&score=41&types=tttttttt",2020-05-10 23:59:16
47,1,1900-01-01 00:00:00,2200-01-01 00:00:00,47,"Economic Development, Mobility, and Political Discontent: An Experimental Test of Tocqueville’s Thesis in Pakistan","American Political Science Review","ANDREW HEALY;KATRINA KOSEC;CECILIA HYUNJUNG MO",2017-06-29 00:00:00,"10.1017/s000305541700017x","http://www.altmetric.com/details/21439694","https://badges.altmetric.com/?size=64&score=46&types=bttttttt",2020-05-10 23:59:16
48,1,1900-01-01 00:00:00,2200-01-01 00:00:00,48,"New perspectives on the regulation of iron absorption via cellular zinc concentrations in humans","Critical Reviews in Food Science and Nutrition","Marija Knez;Robin D. Graham;Ross M. Welch;James C. R. Stangoulis",2015-07-15 00:00:00,"10.1080/10408398.2015.1050483","http://www.altmetric.com/details/29472225","https://badges.altmetric.com/?size=64&score=39&types=tttttttf",2020-05-10 23:59:16
49,1,1900-01-01 00:00:00,2200-01-01 00:00:00,49,"Research Priorities for the Conservation and Sustainable Governance of Andean Forest Landscapes","Mountain Research & Development","Sarah-Lan Mathez-Stiefel;Manuel Peralvo;Selene Báez;Stephan Rist;Wouter Buytaert;Francisco Cuesta;Belén Fadrique;Kenneth J. Feeley;Aaron A. P. Groth;Jürgen Homeier;Luis D. Llambí;Bruno Locatelli;Maria Fernanda López Sandoval;Agustina Malizia;Kenneth R. Young",2017-08-01 00:00:00,"10.1659/mrd-journal-d-16-00093.1","http://www.altmetric.com/details/26721226","https://badges.altmetric.com/?size=64&score=36&types=tttttffg",2020-05-10 23:59:16
50,1,1900-01-01 00:00:00,2200-01-01 00:00:00,50,"Poor performance of the rapid test for human brucellosis in health facilities in Kenya","PLoS Neglected Tropical Diseases","William A. de Glanville;Raquel Conde-Álvarez;Ignacio Moriyón;John Njeru;Ramón Díaz;Elizabeth A. J. Cook;Matilda Morin;Barend M. de C. Bronsvoort;Lian F. Thomas;Samuel Kariuki;Eric M. Fèvre",2017-04-07 00:00:00,"10.1371/journal.pntd.0005508","http://www.altmetric.com/details/18610160","https://badges.altmetric.com/?size=64&score=39&types=mbtttttt",2020-05-10 23:59:16
51,1,1900-01-01 00:00:00,2200-01-01 00:00:00,51,"A Mesoamerican origin of cherimoya (Annona cherimolaMill.): Implications for the conservation of plant genetic resources","Molecular Ecology","N. Larranaga;F. J. Albertazzi;G. Fontecha;M. Palmieri;H. Rainer;M. van Zonneveld;J. I. Hormaza",2017-05-26 00:00:00,"10.1111/mec.14157","http://www.altmetric.com/details/20377578","https://badges.altmetric.com/?size=64&score=39&types=mmmbbttt",2020-05-10 23:59:17
52,1,1900-01-01 00:00:00,2200-01-01 00:00:00,52,"Planes actuales de restauración ecológica en Latinoamérica: Avances y omisiones","Ciencias Ambientales","Moisés Méndez-Toribio;Cristina Martínez-Garza;Eliane Cecconc;Manuel R. Guariguata",2017-06-29 00:00:00,"10.15359/rca.51-2.1","http://www.altmetric.com/details/22017483","https://badges.altmetric.com/?size=64&score=36&types=btttttff",2020-05-10 23:59:17
53,1,1900-01-01 00:00:00,2200-01-01 00:00:00,53,"Characteristic trajectories of ecosystem services in mountains","Frontiers in Ecology & the Environment","Bruno Locatelli;Sandra Lavorel;Sean Sloan;Ulrike Tappeiner;Davide Geneletti",2017-03-13 00:00:00,"10.1002/fee.1470","http://www.altmetric.com/details/17390579","https://badges.altmetric.com/?size=64&score=34&types=tttttttf",2020-05-10 23:59:17
54,1,1900-01-01 00:00:00,2200-01-01 00:00:00,54,"Working conditions and public health risks in slaughterhouses in western Kenya","BMC Public Health","Elizabeth Anne Jessie Cook;William Anson de Glanville;Lian Francesca Thomas;Samuel Kariuki;Barend Mark de Clare Bronsvoort;Eric Maurice Fèvre",2017-01-05 00:00:00,"10.1186/s12889-016-3923-y","http://www.altmetric.com/details/15259728","https://badges.altmetric.com/?size=64&score=35&types=mttttttf",2020-05-10 23:59:17
55,1,1900-01-01 00:00:00,2200-01-01 00:00:00,55,"Timber certification as a catalyst for change in forest governance in Cameroon, Indonesia, and Peru","Ecosystems and People","Sini Savilaakso;Paolo Omar Cerutti;Javier G. Montoya Zumaeta;Ruslandi;Edouard E. Mendoula;Raphael Tsanga",2016-12-27 00:00:00,"10.1080/21513732.2016.1269134","http://www.altmetric.com/details/15661871","https://badges.altmetric.com/?size=64&score=39&types=tttttttg",2020-05-10 23:59:17
56,1,1900-01-01 00:00:00,2200-01-01 00:00:00,56,"Rights abuse allegations in the context of REDD+ readiness and implementation: A preliminary review and proposal for moving forward",,"Sarmiento Barletti, J.P.;Larson, A.M.;Sarmiento Barletti J.P.;Larson A.M.",2017-01-01 00:00:00,"10.17528/cifor/006630","http://www.altmetric.com/details/28207887","https://badges.altmetric.com/?size=64&score=91&types=mmbttttt",2020-05-10 23:59:17
57,1,1900-01-01 00:00:00,2200-01-01 00:00:00,57,"New map reveals more peat in the tropics",,"Murdiyarso, D.;Román-Cuesta, R.M.;Verchot, L.V.;Herold, M.;Gumbricht, T.;Herold, N.;Martius, C.;Murdiyarso D.;Román-Cuesta R.M.;Verchot L.V.;Herold M.;Gumbricht T.;Herold N.;Martius C.",2017-01-01 00:00:00,"10.17528/cifor/006452","http://www.altmetric.com/details/19782303","https://badges.altmetric.com/?size=64&score=34&types=btttttfg",2020-05-10 23:59:18
58,1,1900-01-01 00:00:00,2200-01-01 00:00:00,58,"Perceptions across scales of governance and the Indonesian peatland fires","Global Environmental Change Part A: Human & Policy Dimensions","Rachel Carmenta;Aiora Zabala;Willy Daeli;Jacob Phelps",2017-09-01 00:00:00,"10.1016/j.gloenvcha.2017.08.001","http://www.altmetric.com/details/24519763","https://badges.altmetric.com/?size=64&score=36&types=mbbttttt",2020-05-10 23:59:18
59,1,1900-01-01 00:00:00,2200-01-01 00:00:00,59,"Biofortification: A review of ex-ante models","Global Food Security","Keith Lividini;John L. Fiedler;Fabiana F. De Moura;Mourad Moursi;Manfred Zeller",2018-06-01 00:00:00,"10.1016/j.gfs.2017.11.001","http://www.altmetric.com/details/29649309","https://badges.altmetric.com/?size=64&score=37&types=bttttttf",2020-05-10 23:59:18
60,1,1900-01-01 00:00:00,2200-01-01 00:00:00,60,"Approaches and tools for assessing mountain forest ecosystem services",,"Baral, H.;Wanggi Jaung;Bhatta, L.D.;Phuntsho, S.;Sharma, S.;Paudyal, K.;Zarandian, A.;Sears, R.;Sharma, R.;Dorji, T.;Artati, Y.;Baral H.;Wanggi Jaung;Bhatta L.D.;Phuntsho S.;Sharma S.;Paudyal K.;Zarandian A.;Sears R.;Sharma R.;Dorji T.;Artati Y.",2017-01-01 00:00:00,"10.17528/cifor/006755","http://www.altmetric.com/details/31987844","https://badges.altmetric.com/?size=64&score=49&types=bttttttf",2020-05-10 23:59:18
61,1,1900-01-01 00:00:00,2200-01-01 00:00:00,61,"What should be included in the Green Climate Fund's new Gender Policy and Action Plan?: Lessons from CIFOR's research and analyses",,"Ihalainen, M.;Sijapati Basnett, B.;Larson, A.M.;Duchelle, A.E.;Pham, T.T.;Djoudi, H.;Ihalainen M.;Sijapati Basnett B.;Larson A.M.;Duchelle A.E.;Pham T.T.;Djoudi H.",2017-01-01 00:00:00,"10.17528/cifor/006541","http://www.altmetric.com/details/22315495","https://badges.altmetric.com/?size=64&score=33&types=bttttttg",2020-05-10 23:59:18
62,1,1900-01-01 00:00:00,2200-01-01 00:00:00,62,"Poor livestock keepers: ecosystem–poverty–health interactions","Philosophical Transactions of the Royal Society B: Biological Sciences","Delia Grace;Johanna Lindahl;Francis Wanyoike;Bernard Bett;Tom Randolph;Karl M. Rich",2017-06-05 00:00:00,"10.1098/rstb.2016.0166","http://www.altmetric.com/details/20831337","https://badges.altmetric.com/?size=64&score=36&types=mbtttttt",2020-05-10 23:59:18
63,1,1900-01-01 00:00:00,2200-01-01 00:00:00,63,"Heightened fire probability in Indonesia in non-drought conditions: the effect of increasing temperatures","Environmental Research Letters (ERL)","Kátia Fernandes;Louis Verchot;Walter Baethgen;Victor Gutierrez-Velez;Miguel Pinedo-Vasquez;Christopher Martius",2017-04-27 00:00:00,"10.1088/1748-9326/aa6884","http://www.altmetric.com/details/18019792","https://badges.altmetric.com/?size=64&score=95&types=mmbttttt",2020-05-10 23:59:18
64,1,1900-01-01 00:00:00,2200-01-01 00:00:00,64,"Special issue on climate-smart agriculture (CSA)",,"Campbell, Bruce Morgan;Dinesh, Dhanush;Campbell, Bruce M.",2017-05-13 00:00:00,,"http://www.altmetric.com/details/20168903","https://badges.altmetric.com/?size=64&score=33&types=btttttff",2020-05-11 00:04:06
65,1,1900-01-01 00:00:00,2200-01-01 00:00:00,65,"La restauración de bosques andinos tropicales: Avances, desafíos y perspectivas del futuro",,"Murcia, C.;Guariguata, M.R.;Peralvo, M.;Gálmez, V.;Murcia C.;Guariguata M.R.;Peralvo M.;Gálmez V.",2017-01-01 00:00:00,"10.17528/cifor/006524","http://www.altmetric.com/details/21798028","https://badges.altmetric.com/?size=64&score=33&types=bttttttf",2020-05-10 23:59:18
66,1,1900-01-01 00:00:00,2200-01-01 00:00:00,66,"Engaging research with policy and action: what are the challenges of responding to zoonotic disease in Africa?","Philosophical Transactions of the Royal Society B: Biological Sciences","Kevin Louis Bardosh;Jake Cornwall Scoones;Delia Grace;Gladys Kalema-Zikusoka;Kate E. Jones;Katinka de Balogh;David Waltner-Toews;Bernard Bett;Susan C. Welburn;Elizabeth Mumford;Vupenyu Dzingirai",2017-06-05 00:00:00,"10.1098/rstb.2016.0172","http://www.altmetric.com/details/20827304","https://badges.altmetric.com/?size=64&score=35&types=mbbbtttt",2020-05-10 23:59:18
67,1,1900-01-01 00:00:00,2200-01-01 00:00:00,67,"One Health Economics to confront disease threats","Transactions of the Royal Society of Tropical Medicine & Hygiene","Catherine Machalaba;Kristine M Smith;Lina Awada;Kevin Berry;Franck Berthe;Timothy A Bouley;Mieghan Bruce;Jose Cortiñas Abrahantes;Anas El Turabi;Yasha Feferholtz;Louise Flynn;Giullaume Fournié;Amanda Andre;Delia Grace;Olga Jonas;Tabitha Kimani;François Le Gall;Juan Jose Miranda;Marisa Peyre;Julio Pinto;Noam Ross;Simon R Rüegg;Robert H Salerno;Richard Seifman;Carlos Zambrana-Torrelio;William B Karesh",2017-10-16 00:00:00,"10.1093/trstmh/trx039","http://www.altmetric.com/details/27591923","https://badges.altmetric.com/?size=64&score=36&types=tttttttd",2020-05-10 23:59:19
68,1,1900-01-01 00:00:00,2200-01-01 00:00:00,68,"Acusaciones de abusos de los derechos de los pueblos ind&iacute;genas en el contexto de la preparaci&oacute;n e implementaci&oacute;n de REDD+: Una revisión preliminar de la literatura académica y una propuesta a futuro",,"Sarmiento Barletti, J.P.;Larson, A.M.;Sarmiento Barletti J.P.;Larson A.M.",2017-01-01 00:00:00,"10.17528/cifor/006705","http://www.altmetric.com/details/32218712","https://badges.altmetric.com/?size=64&score=30&types=bttttttf",2020-05-10 23:59:19
69,1,1900-01-01 00:00:00,2200-01-01 00:00:00,69,"Local disease–ecosystem–livelihood dynamics: reflections from comparative case studies in Africa","Philosophical Transactions of the Royal Society B: Biological Sciences","Melissa Leach;Bernard Bett;M. Said;Salome Bukachi;Rosemary Sang;Neil Anderson;Noreen Machila;Joanna Kuleszo;Kathryn Schaten;Vupenyu Dzingirai;Lindiwe Mangwanya;Yaa Ntiamoa-Baidu;Elaine Lawson;Kofi Amponsah-Mensah;Lina M. Moses;Annie Wilkinson;Donald S. Grant;James Koninga",2017-06-05 00:00:00,"10.1098/rstb.2016.0163","http://www.altmetric.com/details/20870789","https://badges.altmetric.com/?size=64&score=33&types=mbbbtttf",2020-05-10 23:59:19
70,1,1900-01-01 00:00:00,2200-01-01 00:00:00,70,"Bridging funding gaps for climate and sustainable development: Pitfalls, progress and potential",,"Clark, R.;Reed, J.;Sunderland, T.C.H.;R., Clark;J., Reed;T.C.H., Sunderland;Clark R.;Reed J.;Sunderland T.C.H.",2017-01-01 00:00:00,"10.17528/cifor/006682","http://www.altmetric.com/details/30280176","https://badges.altmetric.com/?size=64&score=36&types=bttttttf",2020-05-10 23:59:19
71,1,1900-01-01 00:00:00,2200-01-01 00:00:00,71,"Tackling vitamin A deficiency with biofortified sweetpotato in sub-Saharan Africa","Global Food Security","Jan W. Low;Robert O.M. Mwanga;Maria Andrade;Edward Carey;Anna-Marie Ball",2017-09-01 00:00:00,"10.1016/j.gfs.2017.01.004","http://www.altmetric.com/details/18119603","https://badges.altmetric.com/?size=64&score=31&types=bttttttt",2020-05-10 23:59:19
72,1,1900-01-01 00:00:00,2200-01-01 00:00:00,72,"Impact of biogas interventions on forest biomass and regeneration in southern India","Global Ecology and Conservation","M. Agarwala;S. Ghoshal;L. Verchot;C. Martius;R. Ahuja;R. DeFries",2017-07-01 00:00:00,"10.1016/j.gecco.2017.06.005","http://www.altmetric.com/details/21771030","https://badges.altmetric.com/?size=64&score=32&types=mttttttt",2020-05-10 23:59:19
73,1,1900-01-01 00:00:00,2200-01-01 00:00:00,73,"Forest and landscape restoration severely constrained by a lack of attention to the quantity and quality of tree seed: Insights from a global survey","Conservation Letters","Riina Jalonen;Michel Valette;David Boshier;Jérôme Duminil;Evert Thomas",2017-11-27 00:00:00,"10.1111/conl.12424","http://www.altmetric.com/details/28715830","https://badges.altmetric.com/?size=64&score=34&types=bttttttf",2020-05-10 23:59:19
74,1,1900-01-01 00:00:00,2200-01-01 00:00:00,74,"Cocoa agroforestry is less resilient to sub-optimal and extreme climate than cocoa in full sun","Global Change Biology","Issaka Abdulai;Philippe Vaast;Munir P. Hoffmann;Richard Asare;Laurence Jassogne;Piet Van Asten;Reimund P. Rötter;Sophie Graefe",2017-09-28 00:00:00,"10.1111/gcb.13885","http://www.altmetric.com/details/24673251","https://badges.altmetric.com/?size=64&score=32&types=mmtttttf",2020-05-10 23:59:19
75,1,1900-01-01 00:00:00,2200-01-01 00:00:00,75,"Climate-Smart Agriculture in Tanzania",,"CIAT;Word Bank;International Center for Tropical Agriculture;World Bank",2017-09-12 00:00:00,,"http://www.altmetric.com/details/25206509","https://badges.altmetric.com/?size=64&score=37&types=bbtttttt",2020-05-11 00:05:48
76,1,1900-01-01 00:00:00,2200-01-01 00:00:00,76,"Natural Resource Management Schemes as Entry Points for Integrated Landscape Approaches: Evidence from Ghana and Burkina Faso","Environmental Management","Samson Foli;Mirjam A. F. Ros-Tonen;James Reed;Terry Sunderland",2017-04-20 00:00:00,"10.1007/s00267-017-0866-8","http://www.altmetric.com/details/19243962","https://badges.altmetric.com/?size=64&score=28&types=btttttfg",2020-05-10 23:59:19
77,1,1900-01-01 00:00:00,2200-01-01 00:00:00,77,"Interconnected place-based social–ecological research can inform global sustainability","Current Opinion in Environmental Sustainability","Patricia Balvanera;Rafael Calderón-Contreras;Antonio J Castro;María R Felipe-Lucia;Ilse R Geijzendorffer;Sander Jacobs;Berta Martín-López;Ugo Arbieu;Chinwe Ifejika Speranza;Bruno Locatelli;Natalia Pérez Harguindeguy;Ilse Ruiz Mercado;Marja J Spierenburg;Améline Vallet;Laura Lynes;Lindsey Gillson",2017-12-01 00:00:00,"10.1016/j.cosust.2017.09.005","http://www.altmetric.com/details/30041441","https://badges.altmetric.com/?size=64&score=31&types=tttttttf",2020-05-10 23:59:20
78,1,1900-01-01 00:00:00,2200-01-01 00:00:00,78,"Incorporating Land Tenure Security into Conservation","Conservation Letters","Brian E. Robinson;Yuta J. Masuda;Allison Kelly;Margaret B. Holland;Charles Bedford;Malcolm Childress;Diana Fletschner;Edward T. Game;Chloe Ginsburg;Thea Hilhorst;Steven Lawry;Daniela A. Miteva;Jessica Musengezi;Lisa Naughton-Treves;Christoph Nolte;William D. Sunderlin;Peter Veit",2017-06-28 00:00:00,"10.1111/conl.12383","http://www.altmetric.com/details/21357163","https://badges.altmetric.com/?size=64&score=32&types=btttttfg",2020-05-10 23:59:20
79,1,1900-01-01 00:00:00,2200-01-01 00:00:00,79,"Building the evidence base for REDD+: Study design and methods for evaluating the impacts of conservation interventions on local well-being","Global Environmental Change Part A: Human & Policy Dimensions","Erin O. Sills;Claudio de Sassi;Pamela Jagger;Kathleen Lawlor;Daniela A. Miteva;Subhrendu K. Pattanayak;William D. Sunderlin",2017-03-01 00:00:00,"10.1016/j.gloenvcha.2017.02.002","http://www.altmetric.com/details/17057765","https://badges.altmetric.com/?size=64&score=28&types=bttttttg",2020-05-10 23:59:20
80,1,1900-01-01 00:00:00,2200-01-01 00:00:00,80,"Climate-Smart Agriculture in Mozambique",,"CIAT;Word Bank;International Center for Tropical Agriculture",2017-09-12 00:00:00,,"http://www.altmetric.com/details/25206507","https://badges.altmetric.com/?size=64&score=44&types=mbtttttt",2020-05-11 00:04:32
81,1,1900-01-01 00:00:00,2200-01-01 00:00:00,81,"Urban Livestock Keeping in the City of Nairobi: Diversity of Production Systems, Supply Chains, and Their Disease Management and Risks","Frontiers in Veterinary Science","Pablo Alarcon;Eric M. Fèvre;Patrick Muinde;Maurice K. Murungi;Stella Kiambi;James Akoko;Jonathan Rushton",2017-10-25 00:00:00,"10.3389/fvets.2017.00171","http://www.altmetric.com/details/27899203","https://badges.altmetric.com/?size=64&score=25&types=mttttttt",2020-05-10 23:59:20
