pk_id_policy_info,version,date_from,date_to,id,"policy_title","pdf","pk","Gender","Youth","CapDev","Climate","description"
380,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000282,"Biofortification included in the Agricultural sector food security and nutrition strategy (2016–2025) of the Federal Ministry of Agriculture and Rural Development (FMARD) of Nigeria",,"201700000282_256",,,,,
381,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000283,"Biofortification included in the Draft Nigerian Food and Nutrition Strategic Plan of Action",,"201700000283_256",,,,,
382,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000284,"Biofortification included in The Ministry of Agriculture, Livestock and Fisheries’ Food Security plan, Tanzania",,"201700000284_256",,,,,
383,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000285,"Biofortification included in The Tanzania Food and Nutrition Centre (TFNC) 5?year strategic plan",,"201700000285_256",,,,,
384,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000286,"The United Nations Framework Convention on Climate Change (UNFCCC) Conference of the Parties formally recognized that increasing soil organic matter puts carbon back into the soil and hence can help mitigate climate change",,"201700000286_13",,,,,
385,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000287,"The Ethiopian Prime Minister approved a policy to make all water technologies tax exempt. This tax exemption aims to encourage the adoption of agricultural water technologies such as solar irrigation.",,"201700000287_13",,,,,
386,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000288,"Revised Ethiopian Soil Strategy which includes soil fertility management measures that will contribute to reducing soil degradation",,"201700000288_13",,,,,
387,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000289,"Design of new investments by Government of India in grid connected solar pumps for irrigation, with surplus power buy-back arrangements (US$7,000M)",,"201700000289_13",,,,,
388,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000290,"Design of new investments by Government of India in groundwater irrigation(US$400M) in irrigation-deprived districts",,"201700000290_13",,,,,
389,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000291,"The Sri Lankan cabinet approval of the new National Sanitation Policy of Sri Lanka.",,"201700000291_13",,,,,
390,1,1900-01-01 00:00:00,2200-01-01 00:00:00,570,"Investment Policy for Rice Self-Sufficiency in Cameroon (CIPRiSSA-Cameroon)",,"570_192","1 - Significant","1 - Significant","1 - Significant","1 - Significant","CIPRiSSA was developed by AfricaRice with the financial contribution of the African Development Bank and aims to help investors to know investment requirements in rice value chain and benefits derivable."
391,1,1900-01-01 00:00:00,2200-01-01 00:00:00,571,"Investment Policy for Rice Self-Sufficiency in Cote d'Ivoire (CIPRiSSA-Cote d'Ivoire)",,"571_192","1 - Significant","1 - Significant","1 - Significant","1 - Significant","CIPRiSSA was developed by AfricaRice with the financial contribution of the African Development Bank and aims to help investors to know investment requirements in rice value chain and benefits derivable."
392,1,1900-01-01 00:00:00,2200-01-01 00:00:00,572,"Investment Policy for Rice Self-Sufficiency in Ghana (CIPRiSSA-Ghana)",,"572_192","1 - Significant","1 - Significant","1 - Significant","1 - Significant","CIPRiSSA was developed by AfricaRice with the financial contribution of the African Development Bank and aims to help investors to know investment requirements in rice value chain and benefits derivable."
393,1,1900-01-01 00:00:00,2200-01-01 00:00:00,573,"Investment Policy for Rice Self-Sufficiency in Madagascar (CIPRiSSA-Madagascar)",,"573_192","1 - Significant","1 - Significant","1 - Significant","1 - Significant","CIPRiSSA was developed by AfricaRice with the financial contribution of African Development Bank (AfDB) and aims to helps investors to know investment requirements in rice value chain and derivable benefits."
394,1,1900-01-01 00:00:00,2200-01-01 00:00:00,574,"Investment Policy for Rice Self-Sufficiency in Mali (CIPRiSSA-Mali)",,"574_192","1 - Significant","1 - Significant","1 - Significant","1 - Significant","CIPRiSSA was developed by AfricaRice with the financial contribution of the African Development Bank and aims to help investors to know investment requirements in rice value chain and benefits derivable."
395,1,1900-01-01 00:00:00,2200-01-01 00:00:00,575,"Investment Policy for Rice Self-Sufficiency in Nigeria (CIPRiSSA-Nigeria)",,"575_192","1 - Significant","1 - Significant","1 - Significant","1 - Significant","CIPRiSSA was developed by AfricaRice with the financial contribution of the African Development Bank and aims to help investors to know investment requirements in rice value chain and benefits derivable."
396,1,1900-01-01 00:00:00,2200-01-01 00:00:00,576,"Investment Policy for Rice Self-Sufficiency in Senegal (CIPRiSSA-Senegal)",,"576_192","1 - Significant","1 - Significant","1 - Significant","1 - Significant","CIPRiSSA was developed by AfricaRice with the financial contribution of the African Development Bank and aims to help investors to know investment requirements in rice value chain and benefits derivable."
397,1,1900-01-01 00:00:00,2200-01-01 00:00:00,577,"Investment Policy for Rice Self-Sufficiency in Sierra Leone (CIPRiSSA-Sierra Leone)",,"577_192","1 - Significant","1 - Significant","1 - Significant","1 - Significant","CIPRiSSA was developed by AfricaRice with the financial contribution of the African Development Bank and aims to help investors to know investment requirements in rice value chain and benefits derivable."
398,1,1900-01-01 00:00:00,2200-01-01 00:00:00,578,"Investment Policy for Rice Self-Sufficiency in Tanzania (CIPRiSSA-Tanzania)",,"578_192","1 - Significant","1 - Significant","1 - Significant","1 - Significant","CIPRiSSA was developed by AfricaRice with the financial contribution of the African Development Bank and aims to help investors to know investment requirements in rice value chain and benefits derivable."
399,1,1900-01-01 00:00:00,2200-01-01 00:00:00,579,"Investment Policy for Rice Self-Sufficiency in Uganda (CIPRiSSA-Uganda)",,"579_192","1 - Significant","1 - Significant","1 - Significant","1 - Significant","CIPRiSSA was developed by AfricaRice with the financial contribution of the African Development Bank and aims to help investors to know investment requirements in rice value chain and benefits derivable."
400,1,1900-01-01 00:00:00,2200-01-01 00:00:00,580,,,"580_108",,,,,
401,1,1900-01-01 00:00:00,2200-01-01 00:00:00,581,,,"581_192",,,,,
402,1,1900-01-01 00:00:00,2200-01-01 00:00:00,582,"Strategic plan for maize in Mexico towards 2030",,"582_108","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","This plan was developed to assist the Mexican administration in strategy development for the sector. It takes into account production, consumption aspects as trade and processing."
403,1,1900-01-01 00:00:00,2200-01-01 00:00:00,26,"Changes to Egypt's Takaful and Karama Cash Transfer Program to increase its impacts on the poor",,"26_147","1 - Significant","0 - Not Targeted","1 - Significant","0 - Not Targeted",
404,1,1900-01-01 00:00:00,2200-01-01 00:00:00,183,"Effective implementation of the 'Seeds Without Borders' agreement in South Asia",,"183_285","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","A policy dialogue was organized and a book published about the effective implementation of the ""Seeds Without Borders"" Agreement and to encourage more countries to join the Agreement. 
"
405,1,1900-01-01 00:00:00,2200-01-01 00:00:00,197,"Scaling up of Direct Seed Marketing Program by Ethiopia's Agricultural Transformation Agency",,"197_147","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted",
406,1,1900-01-01 00:00:00,2200-01-01 00:00:00,408,"Contributions on nutrition-sensitive agricultural projects to the Zero Hunger National Action Program  in Vietnam",,"408_149","0 - Not Targeted","0 - Not Targeted","1 - Significant","1 - Significant","A4NH methods, tools, and approaches are part of the development of guidelines and training materials on applying a nutrition-sensitive approach in the Zero Hunger National Action Program (NAP) for Vietnam. "
407,1,1900-01-01 00:00:00,2200-01-01 00:00:00,423,"Recommendations to government and all of society for a collaborative multi-stakeholder initiative for tackling malnutrition in a pandemic era in India",,"423_149","1 - Significant","1 - Significant","1 - Significant","0 - Not Targeted","Nutrition stakeholders endorsed and supported a Commitment to Action, which outlines areas of action to maintain and accelerate India’s progress on malnutrition in the context of the COVID-19 pandemic. "
408,1,1900-01-01 00:00:00,2200-01-01 00:00:00,517,"Voluntary Guidelines on Food Systems and Nutrition endorsed by the United Nations Committee on World Food Security (CFS) ",,"517_151","1 - Significant","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","FTA contributes to the CFS Voluntary Guidelines of the Committee which are expected to counter the existing policy fragmentation between the food, agriculture and health sectors."
409,1,1900-01-01 00:00:00,2200-01-01 00:00:00,526,"Cassava seed standards launched by Rwanda Standards Board to enhance competitiveness of cassava products",,"526_287","0 - Not Targeted","0 - Not Targeted","1 - Significant","0 - Not Targeted","Rwanda standards Board (RSB) has officially launched standards guidelines on cassava seeds to ensure better productivity and quality of cassava. IITA provided technical assistance for the revision of these standards."
410,1,1900-01-01 00:00:00,2200-01-01 00:00:00,532,"WorldFish strengthens its support to the Government of Myanmar in the design and implementation of an incentive-based hilsa management in the Ayeyarwady Region","https://hdl.handle.net/20.500.11766.1/b53bf9","532_289","1 - Significant","1 - Significant","1 - Significant","1 - Significant","FISH research on fishery co-management continues to provide further evidence and engage with the government and other key stakeholders to support the amendment of the Ayeyarwady Freshwater Fisheries Law."
411,1,1900-01-01 00:00:00,2200-01-01 00:00:00,533,"More universities are adopting the upgraded fisheries and aquaculture curriculum in Zambia and across borders","https://hdl.handle.net/20.500.11766.1/57dba9","533_289","1 - Significant","1 - Significant","2 - Principal","0 - Not Targeted","The University of Zambia authorised in January 2020 the implementation of the upgraded fisheries and aquaculture curriculum. Different universities in Zambia and across borders have expressed interest in the curriculum. "
412,1,1900-01-01 00:00:00,2200-01-01 00:00:00,534,"Community Fish Refuge best practice taken up into Cambodia's 10 year Strategic Plan; scaling up of increased fish production and improved food security","https://hdl.handle.net/20.500.11766.1/9b6cc8","534_289","0 - Not Targeted","0 - Not Targeted","1 - Significant","1 - Significant","Government of Cambodia and donors dedicate funds to fulfill policy commitments to scale up Community Fish Refuges best practice, following evidence of improvements to species protection, livelihoods, food security."
413,1,1900-01-01 00:00:00,2200-01-01 00:00:00,535,"Malawi Department of Fisheries incorporates solar tent dryers technology into an African Development Bank investment in Malawi.","https://hdl.handle.net/20.500.11766.1/aada47","535_289","1 - Significant","1 - Significant","1 - Significant","1 - Significant","WorldFish-developed solar-tent drying technology, a novel technique for producing dried fish safe for human consumption, is included in a new African Development Bank investment in Malawi."
414,1,1900-01-01 00:00:00,2200-01-01 00:00:00,537,"Illuminating Hidden Harvests study led by FAO, Duke University and WorldFish, in the spotlight at Committee on Fisheries (COFI) virtual dialogues","https://hdl.handle.net/20.500.11766.1/16efda","537_289","1 - Significant","1 - Significant","2 - Principal","1 - Significant","A spotlight on the emerging findings of the Illuminating Hidden Harvests (IHH) study at the FAO Committee on Fisheries provides the basis for new policies and investments in small-scale fisheries"
415,1,1900-01-01 00:00:00,2200-01-01 00:00:00,542,"Contribution to the development of an inclusive, evidence-based National Fisheries Strategy for Timor-Leste that sets the direction for future fisheries and food security investments","https://hdl.handle.net/20.500.11766.1/c2d875","542_289","1 - Significant","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","Reviews of recent research and a deeply consultative process led to the co-development of a National Fisheries Strategy. WorldFish has also facilitated revised translations of the Strategy into Portuguese."
416,1,1900-01-01 00:00:00,2200-01-01 00:00:00,543,"Revision of the legal regime for the management and regulation of fisheries in Timor-Leste","https://hdl.handle.net/20.500.11766.1/5b8a2b","543_289","1 - Significant","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","The legal framework for fisheries was revised built on a deeply participatory stakeholder consultation process supported by FISH research. FISH also facilitated revised translations of the legal documents into Portuguese."
