pk_id_publication_info,version,date_from,date_to,id,"title","citation","Journal",year,"authors",is_ISI_journal,is_open_access,"pk","volume","issue","pages","DOI","Handle","deliverable_group"
44,1,1900-01-01 00:00:00,2200-01-01 00:00:00,4815,"Impact of grazing on soil, vegetation and ewe production performances in a semi-arid rangeland","Muhammad Islam, Mounir Louhaichi, Barbara Rischkowsky, Sawsan Hassan, Abdul Razzaq, Mohamed Ibrahim, Shamim Gul, Sarfarz Ahmad, Taj Muhammad. (12/4/2018). Impact of grazing on soil, vegetation and ewe production performances in a semi-arid rangeland. Journal of Mountain Science, 15(4), pp. 685-694.","Journal of Mountain Science",2018,"Islam, M., Razzaq, A., Gul, S. et al.",1,0,"4815_60","15","4","685-694","http://dx.doi.org/10.1007/s11629-017-4702-7","http://hdl.handle.net/20.500.11766/8566","4815"
45,1,1900-01-01 00:00:00,2200-01-01 00:00:00,4973,"Food and nutrient gaps in rural Northern Ghana: Does production of smallholder farming households support adoption of food-based dietary guidelines?",,"PLoS One",2018,,1,1,"4973_59","13","9","e0204014",,,"4973"
46,1,1900-01-01 00:00:00,2200-01-01 00:00:00,5008,"Development of a food safety toolkit for dry common beans (Phaseolus vulgaris l.) in Uganda using a Hazard Analysis and Critical Control Point (HACCP) approach","Aber, H., Mulindwa, J., Lung’aho, M., Nyakundi, F., Jager, M., & Ugen, M. (2018). Development of a food safety toolkit for dry common beans (Phaseolus vulgaris l.) in Uganda using a hazard analysis and critical control point (HACCP) approach. African Journal of Food, Agriculture, Nutrition and Development, 18(3), 13677–13701.","African Journal of Food, Agriculture, Nutrition and Development",2018,"Aber H.,Mulindwa J.,Lung'aho Mercy,Nyakundi Fridah,Jager Matthias,Ugen M.",0,1,"5008_59","18","03","13677-13701","https://doi.org/10.18697/ajfand.83.17330","https://hdl.handle.net/10568/99117","5008"
47,1,1900-01-01 00:00:00,2200-01-01 00:00:00,5020,"When food systems meet sustainability – Current narratives and implications for actions","Béné, Christophe; Oosterveer, Peter; Lamotte, Lea; Brouwer, Inge D.; de Haan, Stef; Prager, Steve D.; Talsma, Elise F.; Khoury, Colin K. (2018). When food systems meet sustainability – Current narratives and implications for actions. World Development, 113, 116–130.","World Development",2018,"Béné Christophe,Oosterveer Peter,Lamotte Lea,Brouwer Inge D.,de Haan Stef,Prager Steven D.,Talsma Elise F.,Khoury Colin K.",1,1,"5020_59","113",,"116-130","https://doi.org/10.1016/j.worlddev.2018.08.011","https://hdl.handle.net/10568/97163","5020"
48,1,1900-01-01 00:00:00,2200-01-01 00:00:00,5036,"Caregivers' nutritional knowledge and attitudes mediate seasonal shifts in children's diets","Oduor, F.O.; Boedecker, J.; Kennedy, G.; Mituki‐Mungiria, D.; Termote, C. (2018). Caregivers' nutritional knowledge and attitudes mediate seasonal shifts in children's diets. Maternal and Child Nutrition, e12633  ISSN: 1740-8695","Maternal & Child Nutrition",2018,"Oduor F.O.,Boedecker J.,Kennedy G.,Mituki‐Mungiria D.,Termote C.",1,1,"5036_59","15","1","e12633","https://doi.org/10.1111/mcn.12633","https://hdl.handle.net/10568/98259","5036"
49,1,1900-01-01 00:00:00,2200-01-01 00:00:00,5050,"Issues and prospects for the sustainable use and conservation of cultivated vegetable diversity for more nutrition-sensitive agriculture","Meldrum, G.; Padulosi, S.; Lochetti, G.; Robitaille, R.; Diulgheroff, S. (2018). Issues and prospects for the sustainable use and conservation of cultivated vegetable diversity for more nutrition-sensitive agriculture. Agriculture 8(7) 21 p. ISSN: 2077-0472","Agriculture",2018,"Meldrum G.,Padulosi S.,Lochetti G.,Robitaille R.,Diulgheroff S.",1,1,"5050_59","8","7","112","https://doi.org/10.3390/agriculture8070112","https://hdl.handle.net/10568/96235","5050"
50,1,1900-01-01 00:00:00,2200-01-01 00:00:00,5085,"Variabilité climatique en Afrique subsaharienne: analyse des opportunités d’agriculture climato-intelligente pour la gestion des risques[Facing climate variability in sub-Saharan Africa: analysis of climate-smart agriculture opportunities to manage climate-related risks]","Zougmore R, Partey S, Ouédraogo M, Torquebiau E, Campbell B. 2018. Facing climate variability in sub-Saharan Africa: analysis of climate-smart agriculture opportunities to manage climate-related risks. Cahiers Agriculture 27(3): 34001.","Cahiers Agricultures",2018,"Zougmoré Robert B.,Partey Samuel T.,Ouédraogo Mathieu,Torquebiau Emmanuel,Campbell Bruce M.",1,1,"5085_56","27","3","34001","https://dx.doi.org/10.1051/cagri/2018019","https://hdl.handle.net/10568/93001","5085"
51,1,1900-01-01 00:00:00,2200-01-01 00:00:00,5086,"Assessing Sustainable Food and Nutrition Security of the EU Food System—An Integrated Approach",,"Sustainability",2018,,1,1,"5086_59","10","11","4271",,,"5086"
52,1,1900-01-01 00:00:00,2200-01-01 00:00:00,5097,"Assessing actors in rural markets of sheep and goats in the Nyando Basin of western Kenya: A key to improving productivity from smallholder farms","Ojango, J.M.K., Audho, J., Oyieng, E., Radeny, M., Kimeli, P., Recha, J. and Muigai, A.W.T. 2018. Assessing actors in rural markets of sheep and goats in the Nyando Basin of western Kenya: A key to improving productivity from smallholder farms. Tropical Animal Health and Production 50(8):1871–1879.","Springer Nature America, Inc",2018,"Ojango Julie M.K.,Audho James,Oyieng Edwin,Radeny Maren A.O.,Kimeli P.,Recha John W.M.,Muigai A.W.T.",1,0,"5097_56","50","8","1871-1879","http://dx.doi.org/10.1007/s11250-018-1638-z","https://hdl.handle.net/10568/99012","A05-4001"
53,1,1900-01-01 00:00:00,2200-01-01 00:00:00,5132,"Drivers of Vegetable Consumption in Urban Nigeria: Food Choice Motives, Knowledge, and Self-Efficacy",,"Sustainability",2018,,1,1,"5132_59","10","12","4771",,,"5132"
54,1,1900-01-01 00:00:00,2200-01-01 00:00:00,5247,"Nutrition-sensitive agriculture: What have we learned so far?","Ruel, Marie T.; Quisumbing, Agnes R.; and  Balagamwala, Mysbah. 2018. Nutrition-sensitive agriculture: What have we learned so far? Global Food Security 17 (June 2018): 128-153. https://doi.org/10.1016/j.gfs.2018.01.002","Global Food Security",2018,"Ruel Marie,Quisumbing Agnes",1,1,"5247_59","17",,"128-153","https://doi.org/10.1016/j.gfs.2018.01.002",,"5247"
55,1,1900-01-01 00:00:00,2200-01-01 00:00:00,5580,"Closing the Gap between Climate Information Producers and Users: Assessment of Needs and Uptake in Senegal","Ouedraogo I, Diouf, NS, Ouédraogo M, Ndiaye, O, Zougmoré RB. 2018. Closing the Gap between Climate Information Producers and Users: Assessment of Needs and Uptake in Senegal. Climate 6(1):13.","Climate",2018,"Ouédraogo Issa,Diouf Ndeye Seynabou,Ouédraogo Mathieu,Ndiaye Ousmane,Zougmoré Robert B.",1,1,"5580_56","6","1","13","http://dx.doi.org// 10.3390/cli6010013","https://hdl.handle.net/10568/91170","5580"
56,1,1900-01-01 00:00:00,2200-01-01 00:00:00,5707,"Improved region-speciﬁc emission factors for enteric methane emissions from cattle in smallholder mixed crop: livestock systems of Nandi County, Kenya","Ndung’u, P.W., Bebe, B.O., Ondiek, J.O., Butterbach-Bahl, K., Merbold, L. and Goopy, J.P. 2018. Improved region-speciﬁc emission factors for enteric methane emissions from cattle in smallholder mixed crop: Livestock systems of Nandi County, Kenya. Animal Production Science","Animal Production Science",2018,"Ndung’u Phyllis,Klaus Butterbuch-Bahl,Merbold Lutz,Goopy John P.,Bebe B.O,Ondiek J.O",1,1,"5707_56","59","N/A","1136-1146","https://doi.org/10.1071/AN17809","https://hdl.handle.net/10568/96572","5707"
57,1,1900-01-01 00:00:00,2200-01-01 00:00:00,5780,"The topology of between-herd cattle contacts in a mixed farming production system in western Kenya",,"Preventive Veterinary Medicine",2018,,1,1,"5780_59","158","43-50",,,,"5780"
58,1,1900-01-01 00:00:00,2200-01-01 00:00:00,5783,"General contextual effects on neglected tropical disease risk in rural Kenya","Glanville, W.A. de, Thomas, L.F., Cook, E.A.J., Bronsvoort, B.M. de C., Wardrop, N., Wamae, C.N., Kariuki, S. and Fèvre, E.M. 2018. General contextual effects on neglected tropical disease risk in rural Kenya. PLOS Neglected Tropical Diseases 12(12): e0007016.","PLOS Neglected Tropical Diseases",2018,"Glanville William A. de,Thomas Lian F.,Cook Elizabeth A.J.,Bronsvoort B.M. de C.,Wardrop N.,Wamae C.N.,Kariuki S.,Fèvre Eric M.",1,1,"5783_59","12","12","e0007016","https://doi.org/10.1371/journal.pntd.0007016","https://hdl.handle.net/10568/98942","5783"
59,1,1900-01-01 00:00:00,2200-01-01 00:00:00,5864,"Domestic animals infected with Mycobacterium ulcerans—Implications for transmission to humans","Citation: Djouaka R, Zeukeng F, Bigoga JD, Kakou-Ngazoa SE, Akoton R, Tchigossou G, et al. (2018) Domestic animals infected with Mycobacterium ulcerans—Implications for transmission to humans. PLoS Negl Trop Dis 12 (7):e0006572
https://doi.org/10.1371/journal.pntd.0006572","PLoS Neglected Tropical Diseases",2018,"Djouaka Rousseau,Zeukeng Francis,Bigoga Jude Daiga,Kakou-Ngazoa Solange E.,Akoton Romaric,Tchigossou Genevieve,Coulibaly David N'golo ,Tchebe Sodjinin Jean-Eudes,Aboubacar Sylla,Nguepdjo Clavella Nantcho,Tossou Eric,Adeoti Razack,Ngo Nsonga Thèrèse Marie,Akpo Yao,Djegbe Innocent,Tamo Manuele,Fon Mbacham Wilfred,Ablorde Anthony",1,1,"5864_59","12","7","e0006572","https://doi.org/10.1371/journal.pntd.0006572",,"5864"
60,1,1900-01-01 00:00:00,2200-01-01 00:00:00,5887,"Association between Rift Valley fever virus seroprevalences in livestock and humans and their respective intra-cluster correlation coefficients, Tana River County, Kenya","Bett, B., Lindahl, J., Sang, R., Wainaina, M., Kairu-Wanyoike, S., Bukachi, S., Njeru, I., Karanja, J., Ontiri, E., Njenga, M.K. and Wright, D., 2019. Association between Rift Valley fever virus seroprevalences in livestock and humans and their respective intra-cluster correlation coefficients, Tana River County, Kenya. Epidemiology & Infection, 147.","Epidemiology and Infection",2018,"Bett, B., Lindahl, J., Sang, R., Wainaina, M., Kairu-Wanyoike, S., Bukachi, S., et al.",1,1,"5887_59","147",".",".","https://doi.org/10.1017/S0950268818003242",,"5887"
61,1,1900-01-01 00:00:00,2200-01-01 00:00:00,5980,"Assessment of aflatoxin B1 in maize and awareness of aflatoxins in Son La, Vietnam","Xuan Thi Thanh Nguyen, Thuy Thi Thanh Nguyen, Hung Nguyen-Viet, Khanh Ngoc Tran, Lindahl, J., Grace, D., Thanh Minh Ha and Hu Suk Lee . 2018. Assessment of aflatoxin B1 in maize and awareness of aflatoxins in Son La, Vietnam. Infection Ecology & Epidemiology 8(1): 1553464.","Infection Ecology & Epidemiology",2018," Xuan Thi Thanh Nguyen, Thuy Thi Thanh Nguyen, Hung Nguyen-Viet, Khanh Ngoc Tran,Lindahl Johanna F.,Grace Delia, Thanh Minh Ha, Hu Suk Lee",1,1,"5980_59","8","1","1553464","https://doi.org/10.1080/20008686.2018.1553464","https://hdl.handle.net/10568/99033","A05-4039"
62,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6005,"The impacts of aflatoxin standards on health and nutrition in sub-Saharan Africa: The case of Kenya","Sirma, A.J., Lindahl, J.F., Makita, K., Senerwa, D., Mtimet, N., Kang'ethe, E.K. and Grace, D. 2018. The impacts of aflatoxin standards on health and nutrition in sub-Saharan Africa: The case of Kenya. Global Food Security 18: 57–61.","Global Food Security",2018,"Sirma A.J.,Lindahl Johanna F.,Makita K.,Senerwa D.,Mtimet Nadhem,Kang’ethe E.K.,Grace Delia",1,1,"6005_59","18",,"57-61","https://doi.org/10.1016/j.gfs.2018.08.001","https://hdl.handle.net/10568/96972","6005"
63,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6160,"Efficacy of high zinc biofortified wheat in improvement of micronutrient status, and prevention of morbidity among preschool children and women - a double masked, randomized, controlled trial","Sazawal, S., Dhingra, U., Dhingra, P., Dutta, A., Deb, S., Kumar, J., Devi, P. and Prakash, A., 2018. Efficacy of high zinc biofortified wheat in improvement of micronutrient status, and prevention of morbidity among preschool children and women-a double masked, randomized, controlled trial. Nutrition journal, 17(1), p.86.","Nutrition Journal",2018,,1,1,"6160_59","17",".","86","https://doi.org/10.1186/s12937-018-0391-5",,"A05-4053"
64,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6161,"Efficacy of high zinc biofortified wheat in improvement of micronutrient status, and prevention of morbidity among preschool children and women - a double masked, randomized, controlled trial","Sazawal, S., Dhingra, U., Dhingra, P., Dutta, A., Deb, S., Kumar, J., Devi, P. and Prakash, A., 2018. Efficacy of high zinc biofortified wheat in improvement of micronutrient status, and prevention of morbidity among preschool children and women-a double masked, randomized, controlled trial. Nutrition journal, 17(1), p.86.","Nutrition Journal",2018,,1,1,"6161_59","17",".","86","https://doi.org/10.1186/s12937-018-0391-5",,"A05-4053"
65,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6605,"Native arbuscular mycorrhizal fungi increase the abundance of ammonia-oxidizing bacteria, but suppress nitrous oxide emissions shortly after urea application","Teutscherova, Nikola, Vazquez, Eduardo, Arango, Jacobo, Arevalo, Ashly, Benito, Marta, & Pulleman, Mirjam (2018). Native arbuscular mycorrhizal fungi increase the abundance of ammonia-oxidizing bacteria, but suppress nitrous oxide emissions shortly after urea application. Geoderma, 1-9 p.","Geoderma",2018,"Teutscherova Nikola,Vazquez Eduardo,Arango Jacobo,Arevalo Ashly,Benito Marta,Pulleman Mirjam",1,1,"6605_60","338","1","493-501","http://doi.org/10.1016/j.geoderma.2018.09.023","https://hdl.handle.net/10568/97545","6605"
66,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6897,"The importance of on-farm biosecurity: Sero-prevalence and risk factors of bacterial and viral pathogens in smallholder pig systems in Uganda","Dione, M., Masembe, C., Akol, J., Amia, W., Kungu, J., Hu Suk Lee and Wieland, B. 2018. The importance of on-farm biosecurity: Sero-prevalence and risk factors of bacterial and viral pathogens in smallholder pig systems in Uganda. Acta Tropica 187: 214–221.","Acta Tropica",2018,"Dione Michel M.,Masembe C.,Akol Joyce,Amia Winfred,Kungu J., Hu Suk Lee,Wieland Barbara",1,1,"6897_60","187",,"214-221","https://doi.org/10.1016/j.actatropica.2018.06.025","https://hdl.handle.net/10568/96894","6897"
67,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6941,"Immune parameters to p67C antigen adjuvanted with ISA206VG correlate with protection against East Coast fever","Lacasta, A., Mwalimu, S., Kibwana, E., Saya, R., Awino, E., Njoroge, T., Poole, J., Ndiwa, N., Pelle, R., Nene, V. and Steinaa, L. 2018. Immune parameters to p67C antigen adjuvanted with ISA206VG correlate with protection against East Coast fever. Vaccine 36(11):1389?1397.","Vaccine",2018,"Lacasta Anna,Mwalimu Stephen M.,Kibwana Elisabeth,Saya R.,Awino Elias,Njoroge Thomas,Poole Elizabeth J.,Ndiwa Nicholas N.,Pelle Roger,Nene Vishvanath,Steinaa Lucilla",1,1,"6941_60","36","11","1389-1397","https://doi.org/10.1016/j.vaccine.2018.01.087","https://hdl.handle.net/10568/91022","6941"
68,1,1900-01-01 00:00:00,2200-01-01 00:00:00,7171,"Genome wide association studies (GWAS) of spot blotch resistance at the seedling and the adult plant stages in a collection of spring barley","Gyawali, S., Chao, S., Vaish, S.S. et al. Mol Breeding (2018) 38: 62. https://doi.org/10.1007/s11032-018-0815-0","Molecular Breeding",2018,"Sanjaya Gyawali, Shiaoman Chao, Shyam Saran Vaish, Shiv P. Singh, Sajid Rehman, Siya Ram Vishwakarma & Ramesh Pal Singh Verma",1,1,"7171_60","May 2018","38","62","https://doi.org/10.1007/s11032-018-0815-0",,"A05-4006"
69,1,1900-01-01 00:00:00,2200-01-01 00:00:00,7203,"Adoption and Utilization of Cactus Pear in South Asia—Smallholder Farmers’ Perceptions","Mounir Louhaichi, Ashutosh Sarker, Sawsan Hassan, Muhammad Islam, Suresh Kumar, Om Parkash Yadav, Hloniphani Moyo, Sunil Tiwari, Devi Dayal, Rahul Dev. (11/10/2018). Adoption and Utilization of Cactus Pear in South Asia—Smallholder Farmers’ Perceptions. Sustainability, 10(10).","Sustainability",2018,"Louhaichi Mounir",1,1,"7203_60","10","10","3625","http://dx.doi.org/10.3390/su10103625","http://hdl.handle.net/20.500.11766/8521","7203"
70,1,1900-01-01 00:00:00,2200-01-01 00:00:00,7366,"Infection par Toxoplasma gondii et toxoplasmose en Afrique du Nord : synthèse [Toxoplasma gondii infection and toxoplasmosis in North Africa: a review]","Mariem Rouatbi, Safa Amairia, Yosra Amdouni, Mohamed Anis Boussadoun, Ouarda Ayedi, Amira Adel Taha Al-Hosary, Mourad Rekik, Rym Ben Abdallah, Karim Aoun, Mohamed Aziz Darghouth, Barbara Wieland, Mohamed Gharbi. (15/2/2019). Toxoplasma gondii infection and toxoplasmosis in North Africa: a review. Parasite, 26(6).","Parasite",2018,"Mariem Rouatbi, Safa Amairia, Yosra Amdouni, Mohamed Anis Boussaadoun, Ouarda Ayadi, Amira Adel Taha Al-Hosary, Mourad Rekik, Rym Ben Abdallah, Karim Aoun, Mohamed Aziz Darghouth, Barbara Wieland and Mohamed Gharbi",1,1,"7366_60","26","6","6","http://dx.doi.org/10.1051/parasite/2019006","http://hdl.handle.net/20.500.11766/9370","7366"
