pk_id_powb_milestone,version,date_from,date_to,id,"pk","title"
159,1,1900-01-01 00:00:00,2200-01-01 00:00:00,159,"159_27","Evidence on tenure security synthesized and tailored to different regions and contexts is used by research and implementation partners in 3 countries"
160,1,1900-01-01 00:00:00,2200-01-01 00:00:00,160,"160_27","No milestone in 2018"
161,1,1900-01-01 00:00:00,2200-01-01 00:00:00,161,"161_27","Gender equity enhancing recommendations from case studies are synthesized and discussed with policy makers in 4 (cumulative total) countries"
162,1,1900-01-01 00:00:00,2200-01-01 00:00:00,162,"162_27","Researchers from all CGIAR centers use improved gender research methods and guidelines"
163,1,1900-01-01 00:00:00,2200-01-01 00:00:00,163,"163_27","Research on effective interventions for empowering women in agriculture is used by 4 (cumulative total) implementation partners"
164,1,1900-01-01 00:00:00,2200-01-01 00:00:00,164,"164_187","Sufficient commercial seed produced by the seed system to provide seeds for at least 5 million farmers, of which at least 50% are women, at the key action sites"
165,1,1900-01-01 00:00:00,2200-01-01 00:00:00,165,"165_187","Application of the rice monitoring system for national food security program in Cambodia, supporting Thailand disaster relief program for rice farmers, crop insurance implementation in Tamil Nadu, India, Cambodia and Mekong River Delta, Vietnam, and development of remote sensing based rice monitoring system for Bihar, India"
166,1,1900-01-01 00:00:00,2200-01-01 00:00:00,166,"166_187","Annual updates of progress and performance indicators; reflective learning workshops; commissioned reviews and evaluations (rolling plan)"
167,1,1900-01-01 00:00:00,2200-01-01 00:00:00,167,"167_187","Adoption and impact studies on NRM technologies and/or varieties - rolling plan based on progress of technologies along the impact pathway"
168,1,1900-01-01 00:00:00,2200-01-01 00:00:00,168,"168_187","Gender-youth business models in rice value chain reinforced through better understanding of changing roles on decision making of women and youth in rice farming"
169,1,1900-01-01 00:00:00,2200-01-01 00:00:00,169,"169_187","250-300 scholars (30% women) enrolled in advanced degree training (bachelors, masters, PhD)"
170,1,1900-01-01 00:00:00,2200-01-01 00:00:00,170,"170_187","Establishment of a formal Economic Rice Observatory to provide policy briefs to the FLAR member countries"
171,1,1900-01-01 00:00:00,2200-01-01 00:00:00,171,"171_187","Upgrading strategies developed with partners for increasing value capture by actors in three action sites"
172,1,1900-01-01 00:00:00,2200-01-01 00:00:00,172,"172_187","Prototype improved processing and novel products developed and tested at six action sites"
173,1,1900-01-01 00:00:00,2200-01-01 00:00:00,173,"173_187","Rice market value captured by women scale-processors increased thanks to the improved parboiling system introduced for rice products diversification in Cote d’Ivoire. Opportunities for youth engagement in agribusiness services provision identified along the rice value chain in Côte d'Ivoire."
174,1,1900-01-01 00:00:00,2200-01-01 00:00:00,174,"174_187","At least two loss reduction or value addition options identified and piloted"
175,1,1900-01-01 00:00:00,2200-01-01 00:00:00,175,"175_187","Baseline on-farm diets characterized at three action sites (Madagascar, Bangladesh, Myanmar)"
176,1,1900-01-01 00:00:00,2200-01-01 00:00:00,176,"176_187","Baseline input use efficiencies quantified, and constraints and opportunities identified at six action sites (Nigeria, Senegal, Madagascar, Vietnam, Indonesia, Myanmar)"
177,1,1900-01-01 00:00:00,2200-01-01 00:00:00,177,"177_187","Integrated management options identified for reducing yield gaps at six action sites (Nigeria, Senegal, Madagascar, Bangladesh, Myanmar, Indonesia)"
178,1,1900-01-01 00:00:00,2200-01-01 00:00:00,178,"178_187","Improved rice management practices that reduce GHG emissions demonstrated in Vietnam"
179,1,1900-01-01 00:00:00,2200-01-01 00:00:00,179,"179_187","Options for farm diversification developed and tested at four action sites (Cote d’Ivoire, Madagascar, Bangladesh, Myanmar)"
180,1,1900-01-01 00:00:00,2200-01-01 00:00:00,180,"180_187","Options for reducing risks caused by climate risks identified at six action sites (Senegal, Madagascar, Vietnam, Indonesia, Myanmar)"
181,1,1900-01-01 00:00:00,2200-01-01 00:00:00,181,"181_187","Prototype labor-saving technologies identified at two action sites (Madagascar, Myanmar )"
182,1,1900-01-01 00:00:00,2200-01-01 00:00:00,182,"182_187","(i) Phenotyping facilities and network up and running in at least 60% of the target sites, (ii) new HTP platforms established at Mbé (HTP field-based), CIAT PALMIRA, and IRRI, (iii) Efficient reporting (data acquisition, quality control, annual reports, etc.) mechanisms/tools are in place mechanisms/tools are in place"
183,1,1900-01-01 00:00:00,2200-01-01 00:00:00,183,"183_187","(1) Data analysis tools: a) GWAS pipeline - a data analysis tool available to users through IRRI Galaxy. (b) Genotype imputation tools available through IRRI Galaxy environment). (c) haplotype clustering and visualization tools. (2) Datasets: (a) imputed data for most used genomic datasets (e.g. 3K, HDRA (b) haplotype database for all/major rice genes based on 3K and HDRA data"
184,1,1900-01-01 00:00:00,2200-01-01 00:00:00,184,"184_187","Value added to candidate genes from Global Phenotyping Network GWAS through post-GWAS analyses with data curated."
185,1,1900-01-01 00:00:00,2200-01-01 00:00:00,185,"185_187","Spatial distribution of pests and diseases and deployment of available isolines completed in at least 60% of the target sites"
186,1,1900-01-01 00:00:00,2200-01-01 00:00:00,186,"186_187","Novel tools and processes to capture specialty traits developed at key action sites to minimize chalk, enhance head rice recovery, capture cooking quality"
187,1,1900-01-01 00:00:00,2200-01-01 00:00:00,187,"187_187","25-50 New rice varieties for intensive system"
188,1,1900-01-01 00:00:00,2200-01-01 00:00:00,188,"188_187","Models and computational methods to characterize inter(sub) specific mosaic structure of rice genomes and its impact on traits transmission."
189,1,1900-01-01 00:00:00,2200-01-01 00:00:00,189,"189_187","Global array refined based on preliminary results to capture major TPEs (target populations of environments of breeding programs) and major climate trend scenarios"
190,1,1900-01-01 00:00:00,2200-01-01 00:00:00,190,"190_187","One line with a basic C4 pathway with at least 20% enhanced photosynthetic rate and improved biomass production fed to FP4 for validation of genetic gain from C4"
191,1,1900-01-01 00:00:00,2200-01-01 00:00:00,191,"191_187","20% of targeted traits/donors/QTLs/genes identification achieved"
192,1,1900-01-01 00:00:00,2200-01-01 00:00:00,192,"192_187","Genes conferring tolerance of submergence, stagnant flooding, salinity, high/low temperatures, iron toxicity, drought, and blast conferred to elite backgrounds; initial elite lines nominated for release"
193,1,1900-01-01 00:00:00,2200-01-01 00:00:00,193,"193_257","Successful application of genomic mapping and editing tools documented in at least three RTB crops"
194,1,1900-01-01 00:00:00,2200-01-01 00:00:00,194,"194_257","Harmonized protocols and trait dictionaries including gender-responsive scoring for Participatory variety selection (PVS) have been validated and are available for uptake."
195,1,1900-01-01 00:00:00,2200-01-01 00:00:00,195,"195_257","A conceptual framework for monitoring in-situ conservation of RTB crops diversity has been validated and a prototype develop"
196,1,1900-01-01 00:00:00,2200-01-01 00:00:00,196,"196_257","No milestone in 2018"
197,1,1900-01-01 00:00:00,2200-01-01 00:00:00,197,"197_257","Partner institutions identify at least 20 candidates (at least 30% female) for advanced training on breeding tools"
198,1,1900-01-01 00:00:00,2200-01-01 00:00:00,198,"198_257","Rapid multiplication techniques for seed/planting material validated and framework to support best fitting options for different seed multipliers categories developed"
199,1,1900-01-01 00:00:00,2200-01-01 00:00:00,199,"199_257","Five potato varieties recommended for release in Rwanda and Kenya"
200,1,1900-01-01 00:00:00,2200-01-01 00:00:00,200,"200_257","Matoke hybrids (more than two hundred) evaluated in different locations and by consumers"
201,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201,"201_257","Interactive web-based catalog of sweetpotato varieties accessible to farmers, seed producers, breeders, and researchers"
202,1,1900-01-01 00:00:00,2200-01-01 00:00:00,202,"202_257","Gender-differentiated users-need and preferences for trait selection assessed in collaboration with FP4 and results communicated to orient breeding program"
203,1,1900-01-01 00:00:00,2200-01-01 00:00:00,203,"203_257","Clones of nutrient-rich potatoes and cassava evaluated in 5 countries"
204,1,1900-01-01 00:00:00,2200-01-01 00:00:00,204,"204_257","Breeding populations showing improved resilience under future climates identified for inclusion in breeding programs"
205,1,1900-01-01 00:00:00,2200-01-01 00:00:00,205,"205_257","Baseline of gender roles in seed multiplication and/or crop production and/or varietal selection available in two countries/crops"
206,1,1900-01-01 00:00:00,2200-01-01 00:00:00,206,"206_257","A bio-rational formulation (AdiosMacho) to control two potato tuber moth species will be registered and available for commercialization by chemical companies"
207,1,1900-01-01 00:00:00,2200-01-01 00:00:00,207,"207_257","Site-specific decision support tools for crop and soil fertility management have been validated under diverse agro-ecologies with extension agents and farmers"
208,1,1900-01-01 00:00:00,2200-01-01 00:00:00,208,"208_257","No milestone in 2018"
209,1,1900-01-01 00:00:00,2200-01-01 00:00:00,209,"209_257","Gender-responsive approaches for piloting and scaling BXW management practices have been applied in 2 countries"
210,1,1900-01-01 00:00:00,2200-01-01 00:00:00,210,"210_257","Cost effective diagnostic tools and protocols developed for at least 3 key pests and diseases"
211,1,1900-01-01 00:00:00,2200-01-01 00:00:00,211,"211_257","Improved cassava varieties evaluated assessing their processing suitability for transformation in traditional products (gari and fufu) and high-quality cassava flour and processors’ preferences assessed in 3 countries"
212,1,1900-01-01 00:00:00,2200-01-01 00:00:00,212,"212_257","Biochemical traits for consumer preference and micronutrient profiles for RTB defined"
