pk_id_ext_partner;version;date_from;date_to;id;"name";"acronym";"website_link";"type"
168;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1894;"New Field Foundation";;"http://www.newfieldfound.org/";"Foundation"
169;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1906;"Jindal Southwest Foundation";;"http://www.educationinnovations.org/content/jindal-southwest-foundation";"Foundation"
170;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2024;"Wellspring Advisors, LLC";;"https://www.wellspringadvisors.com/";"Foundation"
171;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2114;"David and Lucile Packard Foundation";;"https://www.packard.org";"Foundation"
172;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2119;"IDH Sustainable Trade Initiative";"IDH";"https://www.idhsustainabletrade.com";"Foundation"
173;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2135;"World Cocoa Foundation";"WCF";"http://www.worldcocoafoundation.org";"Foundation"
174;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2154;"World Agricultural Heritage Foundation";"WAHF";"http://www.worldagriculturalheritage.org/";"Foundation"
175;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2279;"Fondation OCP";;"http://www.ocpfoundation.org/";"Foundation"
176;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2296;"National Ground Water Association";"NGWA";"http://www.ngwa.org/Pages/default.aspx";"Foundation"
177;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2369;"John D. and Catherine T. MacArthur Foundation";"MacArthur Foundation";"https://www.macfound.org/";"Foundation"
178;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2394;"Flood-Based Livelihoods Network Foundation";;"http://spate-irrigation.org";"Foundation"
179;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2426;"Mastercard Foundation";;"http://www.mastercardfdn.org/";"Foundation"
180;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2442;"Fundación para la Innovación Tecnológica, Agropecuaria y Forestal";;;"Foundation"
181;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2443;"Cáritas El Salvador";;"http://www.caritaselsalvador.org.sv";"Foundation"
182;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2461;"Fundación Agros";"AGROS";"http://www.fundacionagros.org/";"Foundation"
183;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2610;"Fantsuam Foundation";"Fantsuam";"http://www.fantsuam.org";"Foundation"
184;1;1900-01-01 00:00:00;2199-12-31 23:59:59;21;"Ministerio de Agricultura, Ganadería y Alimentación (Guatemala)";"MAGA";"http://web.maga.gob.gt/";"Government"
185;1;1900-01-01 00:00:00;2199-12-31 23:59:59;26;"Ministry of Agriculture and Cooperatives of Nepal";"MOAC";"http://kathmandu.im/ministry-of-agriculture-and-cooperative/";"Government"
186;1;1900-01-01 00:00:00;2199-12-31 23:59:59;31;"Ministry of Agriculture and Forests (Bhutan)";;"http://www.moaf.gov.bt/";"Government"
187;1;1900-01-01 00:00:00;2199-12-31 23:59:59;37;"Ministry of Agriculture and Animal Resources (Rwanda)";;"http://www.minagri.gov.rw/";"Government"
188;1;1900-01-01 00:00:00;2199-12-31 23:59:59;40;"Ministère de l'Environnement et du Développement Durable (Côte d'Ivoire)";"MINSEDD";"http://www.environnement.gouv.ci/";"Government"
189;1;1900-01-01 00:00:00;2199-12-31 23:59:59;48;"Queensland Department of Primary Industries";;"https://www.daf.qld.gov.au/";"Government"
190;1;1900-01-01 00:00:00;2199-12-31 23:59:59;58;"Department of Agriculture / Jabatan pertanian (Malaysia)";"DOA";"http://www.doa.gov.my/";"Government"
191;1;1900-01-01 00:00:00;2199-12-31 23:59:59;126;"Ministerio de Agricultura y Desarrollo Rural (Colombia)";"MADR";"https://www.minagricultura.gov.co";"Government"
192;1;1900-01-01 00:00:00;2199-12-31 23:59:59;127;"Ministerio de Ambiente y Desarrollo Sostenible (Colombia)";"MADS";"https://www.minambiente.gov.co/";"Government"
193;1;1900-01-01 00:00:00;2199-12-31 23:59:59;130;"Departamento Nacional de Planeación (Colombia)";"DNP";"https://www.dnp.gov.co/DNP/Paginas/acerca-de-la-entidad.aspx";"Government"
194;1;1900-01-01 00:00:00;2199-12-31 23:59:59;142;"Pakistan Agricultural Research Coucnil";"PARC";"http://www.parc.gov.pk/index.php/en/";"Government"
195;1;1900-01-01 00:00:00;2199-12-31 23:59:59;201;"U.S. Department of Agriculture";"USDA";"https://www.usda.gov/";"Government"
196;1;1900-01-01 00:00:00;2199-12-31 23:59:59;206;"Kenya Plant Health Inspectorate Services";"KEPHIS";"http://www.kephis.org/";"Government"
197;1;1900-01-01 00:00:00;2199-12-31 23:59:59;235;"Ministry for Agriculture, Food Security and Land Reclamation of the Kyrgyz Republic";;"http://www.agroprod.kg/";"Government"
198;1;1900-01-01 00:00:00;2199-12-31 23:59:59;257;"Ethiopian Mapping Agency";"EMA";"http://www.ema.gov.et/";"Government"
199;1;1900-01-01 00:00:00;2199-12-31 23:59:59;261;"Ministry of Environment, Forest and Climate Change (India)";"MoEFCC";"http://envfor.nic.in/";"Government"
200;1;1900-01-01 00:00:00;2199-12-31 23:59:59;263;"Baoshan City Forestry Department (China)";;"http://bss.ynly.gov.cn/";"Government"
201;1;1900-01-01 00:00:00;2199-12-31 23:59:59;268;"Ministry of Natural Resources and Environment (of Vietnam)";;"http://monre.gov.vn/";"Government"
202;1;1900-01-01 00:00:00;2199-12-31 23:59:59;280;"Ministry of Agriculture, Livestock and Fisheries (Kenya)";"MALF";"http://www.livestock.go.ke";"Government"
203;1;1900-01-01 00:00:00;2199-12-31 23:59:59;282;"Ministry of Agriculture and Rural Development (Vietnam)";"MARD";"http://www.mard.gov.vn/Pages/home.aspx";"Government"
204;1;1900-01-01 00:00:00;2199-12-31 23:59:59;284;"National Meteorology Agency (Ethiopia)";"NMA";"http://www.ethiomet.gov.et/about/history";"Government"
205;1;1900-01-01 00:00:00;2199-12-31 23:59:59;306;"Department of Agriculture of Yunnan Province";;"www.ynagri.gov.cn";"Government"
206;1;1900-01-01 00:00:00;2199-12-31 23:59:59;311;"Ministry of Environment, Science and Technology (Nepal)";"MOEST";"http://moste.gov.np/ministry/about_us";"Government"
207;1;1900-01-01 00:00:00;2199-12-31 23:59:59;334;"Water and Energy Commission Secretariat (Nepal)";"WECS";"http://www.wecs.gov.np/";"Government"
208;1;1900-01-01 00:00:00;2199-12-31 23:59:59;336;"Provincial Irrigation Departments, Pakistan";"PID";;"Government"
209;1;1900-01-01 00:00:00;2199-12-31 23:59:59;337;"Provincial Agriculture Department";;;"Government"
210;1;1900-01-01 00:00:00;2199-12-31 23:59:59;338;"Agriculture Department (Punjab, Pakistan)";;"http://agripunjab.gov.pk";"Government"
211;1;1900-01-01 00:00:00;2199-12-31 23:59:59;339;"Irrigation and Power Department (Punjab, India)";;;"Government"
212;1;1900-01-01 00:00:00;2199-12-31 23:59:59;340;"Government of Khyber Pakhtunkhwa (Pakistan)";;"http://kp.gov.pk/";"Government"
213;1;1900-01-01 00:00:00;2199-12-31 23:59:59;344;"Andhra Pradesh State Development Planning Society (India)";"APSDPS";"http://www.apsdps.ap.gov.in/pages/early_warning_center.html";"Government"
214;1;1900-01-01 00:00:00;2199-12-31 23:59:59;353;"Ministry of Irrigation and Water Resources (Sudan)";"MOIWR";;"Government"
215;1;1900-01-01 00:00:00;2199-12-31 23:59:59;355;"Department of Meteorology (Sri Lanka)";;"http://www.meteo.gov.lk/";"Government"
216;1;1900-01-01 00:00:00;2199-12-31 23:59:59;376;"Agriculture, Farmers Welfare and Co-operation Department (Gujarat, India)";"A&CD";"https://agri.gujarat.gov.in/index.htm";"Government"
217;1;1900-01-01 00:00:00;2199-12-31 23:59:59;377;"Government of Karnataka (India)";;;"Government"
218;1;1900-01-01 00:00:00;2199-12-31 23:59:59;403;"Conseil National de l'Environnement pour un Développement Durable (Niger)";"CNEDD";;"Government"
219;1;1900-01-01 00:00:00;2199-12-31 23:59:59;409;"Commissariat à la Sécurité Alimentaire (Mali)";;;"Government"
220;1;1900-01-01 00:00:00;2199-12-31 23:59:59;413;"Embassy of Norway (Malawi)";;"https://www.google.lk/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0ahUKEwiU89OrssfWAhWLOI8KHRnlD8sQFggmMAA&url=https%3A%2F%2Fwww.norway.no%2Fen%2Fmalawi&usg=AFQjCNHbxIxry4AqQsUxZUXnGxcAoHltIg";"Government"
221;1;1900-01-01 00:00:00;2199-12-31 23:59:59;417;"Instituto de Investigaciones de la Amazonia Peruana";"IIAP";"http://www.iiap.org.pe";"Government"
222;1;1900-01-01 00:00:00;2199-12-31 23:59:59;418;"Ministry of Water, Irrigation and Electricity (Ethiopia)";;"http://www.mowie.gov.et/";"Government"
223;1;1900-01-01 00:00:00;2199-12-31 23:59:59;420;"Ministry of Water and Environment (Uganda)";"MWE";"http://www.ccu.go.ug/";"Government"
224;1;1900-01-01 00:00:00;2199-12-31 23:59:59;428;"Karnataka State Department of Agriculture";"KSDA";;"Government"
225;1;1900-01-01 00:00:00;2199-12-31 23:59:59;429;"Department of Agriculture (Andhra Pradesh, India)";;;"Government"
226;1;1900-01-01 00:00:00;2199-12-31 23:59:59;436;"Agence Nationale de la Météorologie du Mali";;"http://malimeteo.ml/";"Government"
227;1;1900-01-01 00:00:00;2199-12-31 23:59:59;443;"Environmental Protection Authority (Ethiopia)";"EPA - Ethiopia";"http://www.epa.gov.et/";"Government"
228;1;1900-01-01 00:00:00;2199-12-31 23:59:59;458;"Protection of Plant Varieties and Farmers' Rights Authority (India)";"PPV&FRA";"http://www.plantauthority.gov.in/";"Government"
229;1;1900-01-01 00:00:00;2199-12-31 23:59:59;460;"Ministry of Agriculture (Côte d'Ivoire)";;;"Government"
230;1;1900-01-01 00:00:00;2199-12-31 23:59:59;473;"Ministerio de Ganaderia Agricultura y Pesca (Uraguay)";"MGAP";"http://www.mgap.gub.uy/";"Government"
231;1;1900-01-01 00:00:00;2199-12-31 23:59:59;501;"Department of Environment and Natural Resources (Philippines)";"DENR";"https://www.denr.gov.ph/";"Government"
232;1;1900-01-01 00:00:00;2199-12-31 23:59:59;512;"NASA Jet Propulsion Laboratory";"NASA JPL";"http://www.jpl.nasa.gov/";"Government"
233;1;1900-01-01 00:00:00;2199-12-31 23:59:59;538;"Limpopo Department of Agriculture (South Africa)";;"http://www.lda.gov.za";"Government"
234;1;1900-01-01 00:00:00;2199-12-31 23:59:59;559;"Oromiya Pastoral Area Development Commission (Ethiopia)";"OPADC";"https://opadc.org/index.php/en/about-us/establishment-1";"Government"
235;1;1900-01-01 00:00:00;2199-12-31 23:59:59;563;"Ministry of Livestock Development (Kenya)";"MLD";"http://www.livestock.go.ke/";"Government"
236;1;1900-01-01 00:00:00;2199-12-31 23:59:59;566;"Ministry of Health (Uganda)";;"http://health.go.ug";"Government"
237;1;1900-01-01 00:00:00;2199-12-31 23:59:59;571;"Ministry of Agriculture and Forestry (Lao PDR)";"MAF";"http://www.maf.gov.la/";"Government"
238;1;1900-01-01 00:00:00;2199-12-31 23:59:59;574;"Ministry of Agriculture, Forestry and Fisheries (Cambodia)";"MAFF";"http://www.cardi.org.kh";"Government"
239;1;1900-01-01 00:00:00;2199-12-31 23:59:59;595;"Ministry of Water and Irrigation (Kenya)";;"http://www.water.go.ke/";"Government"
240;1;1900-01-01 00:00:00;2199-12-31 23:59:59;636;"Prefecture Agriculture and Forestry Departments";;;"Government"
241;1;1900-01-01 00:00:00;2199-12-31 23:59:59;640;"Provincial Forestry Department";;;"Government"
242;1;1900-01-01 00:00:00;2199-12-31 23:59:59;641;"State Forestry Administration of the People's Republic of China";"SFA";"http://english.forestry.gov.cn";"Government"
243;1;1900-01-01 00:00:00;2199-12-31 23:59:59;643;"Ministry of Land and Environment Protection (North Korea)";"DPRK";"http://www.nkleadershipwatch.org/category/ministry-of-land-and-environmental-protection/";"Government"
244;1;1900-01-01 00:00:00;2199-12-31 23:59:59;645;"Ministry of Environment, Nature and Tourism (Mongolia)";;;"Government"
245;1;1900-01-01 00:00:00;2199-12-31 23:59:59;646;"Ministry of Agriculture, Food and Light Industry (Mongolia)";;;"Government"
246;1;1900-01-01 00:00:00;2199-12-31 23:59:59;653;"Royal Government of Bhutan";;;"Government"
247;1;1900-01-01 00:00:00;2199-12-31 23:59:59;661;"Ministry of Foreign Affairs (Norway)";;"https://www.regjeringen.no";"Government"
248;1;1900-01-01 00:00:00;2199-12-31 23:59:59;663;"Minstry of Environment and Forests (India)";"MoEF";"http://envfor.nic.in/";"Government"
249;1;1900-01-01 00:00:00;2199-12-31 23:59:59;665;"Ministry of Rural Development (India)";"MoRD";"http://rural.nic.in/";"Government"
250;1;1900-01-01 00:00:00;2199-12-31 23:59:59;671;"National Oceanic and Atmospheric Administration";"NOAA";"http://www.noaa.gov/";"Government"
251;1;1900-01-01 00:00:00;2199-12-31 23:59:59;673;"National Advisory Council";"NAC";"http://www.allgov.com/india/departments/ministry-of-youth-affairs-and-sports/national-advisory-council-nac?agencyid=7592";"Government"
252;1;1900-01-01 00:00:00;2199-12-31 23:59:59;677;"Ministry of Agriculture, Food security and Cooperatives (United Republic of Tanzania)";"MAFC";"http://www.agriculture.go.tz/";"Government"
253;1;1900-01-01 00:00:00;2199-12-31 23:59:59;715;"Ministry of Mahaweli Development and Environment (Sri Lanka)";"MOE";"http://www.environmentmin.gov.lk/";"Government"
254;1;1900-01-01 00:00:00;2199-12-31 23:59:59;720;"Ministère de l'Agriculture et de l'Equipment Rural (Senegal)";"MAER";"http://www.agriculture.gouv.sn/";"Government"
255;1;1900-01-01 00:00:00;2199-12-31 23:59:59;722;"Ministry of Food and Agriculture (Ghana)";"MoFA";"http://www.mofa.gov.gh/";"Government"
256;1;1900-01-01 00:00:00;2199-12-31 23:59:59;748;"Direction Nationale des Eaux et Forêts (Mali)";"DNEF";;"Government"
257;1;1900-01-01 00:00:00;2199-12-31 23:59:59;777;"Ministerio del Ambiente (Peru)";;"http://www.minam.gob.pe/";"Government"
258;1;1900-01-01 00:00:00;2199-12-31 23:59:59;778;"Gobierno Regional de Ucayali (Peru)";;"http://www.regionucayali.gob.pe/";"Government"
259;1;1900-01-01 00:00:00;2199-12-31 23:59:59;795;"Ministry of Environment and National Resources/Ministerio de Medio Ambiente y Recursos Naturales (El Salvador)";"MARN";"http://www.marn.gob.sv";"Government"
260;1;1900-01-01 00:00:00;2199-12-31 23:59:59;808;"Federal Department of Economic Affairs";"FDEA";"https://www.wbf.admin.ch";"Government"
261;1;1900-01-01 00:00:00;2199-12-31 23:59:59;820;"Ministry of Coordination of Environmental Affairs (Mozambique)";"MICOA";"https://www.zawya.com/mena/en/company/Ministry_for_Coordination_of_Environmental_Affairs__Mozambique-16014752/";"Government"
262;1;1900-01-01 00:00:00;2199-12-31 23:59:59;821;"Ministério da Agricultura e Segurança Alimentar (Mozambique)";"MASA";"http://www.masa.gov.mz/";"Government"
263;1;1900-01-01 00:00:00;2199-12-31 23:59:59;823;"Instituto Nacional de Investigaciones Forestales, Agricolas y Pecuarias";"INIFAP";"http://www.inifap.gob.mx";"Government"
264;1;1900-01-01 00:00:00;2199-12-31 23:59:59;824;"Instituto de Ciencia y Tecnología Agrícolas";"ICTA";"http://www.icta.gob.gt";"Government"
265;1;1900-01-01 00:00:00;2199-12-31 23:59:59;831;"Youth Self-Employment Fund";"YSEF";"http://ysef.gov.np/";"Government"
266;1;1900-01-01 00:00:00;2199-12-31 23:59:59;835;"Ministry of Disaster Management and Relief (Bangladesh)";"MODMR";"http://www.modmr.gov.bd/";"Government"
267;1;1900-01-01 00:00:00;2199-12-31 23:59:59;859;"Ministry of State for Development of Northern Kenya and Other Arid Regions";;;"Government"
268;1;1900-01-01 00:00:00;2199-12-31 23:59:59;874;"Ministerio de Agricultura y Riego (Peru)";;"http://www.minagri.gob.pe/";"Government"
269;1;1900-01-01 00:00:00;2199-12-31 23:59:59;876;"Secretaría de Agricultura y Ganadería (Honduras)";"SAG";"http://www.sag.gob.hn/";"Government"
270;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1034;"Ministerio de Agricultura y Ganadería (Costa Rica)";"MAG";"http://www.mag.go.cr/";"Government"
271;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1037;"National Economic and Development Authority (Philippines)";"NEDA";"http://www.neda.gov.ph/";"Government"
272;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1057;"Instituto de Café de Costa Rica";"ICAFE";"http://www.icafe.cr/";"Government"
273;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1083;"Department of Agriculture (Philippines)";"DA";"http://www.da.gov.ph/";"Government"
274;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1093;"Ministry of Natural Resources and Environment (Lao PDR)";;"http://monre.gov.la/";"Government"
